id,pricesold,yearsold,zipcode,mileage,make,model,year,engine,body_type,num_cylinders,drive_type
136425,23900,2020,953**,42699,Ford,E-Series Van,2008,6.0L Diesel V8,Standard Cargo Van,8,RWD
2489,7600,2019,10509,47000,Pontiac,Grand Prix,1976,400,Coupe,8,RWD
15160,68100,2019,91304,92419,Plymouth,Barracuda,1971,383,Coupe,8,RWD
160213,70000,2020,655**,7632,Chevrolet,Chevelle,1970,502 BBC,Coupe,8,RWD
160280,48000,2020,655**,35261,GMC,Sierra 3500,2015,6.6 L Duramax,Crew Cab Pickup,8,4WD
41489,8400,2019,15650,61000,Mercedes-Benz,CLK-Class,2003,Gas,Convertible,6,RWD
139599,22000,2020,956**,125000,Ford,F-250 Super Duty,2000,7.3L Diesel V8,Pickup,8,4WD
110761,6200,2020,04259,34228,Buick,Roadmaster,1996,5.7LT1,Sedan,8,RWD
44072,4550,2019,10541,79747,Cadillac,Brougham,1991,5.0L V8 F.I. OHV 16V,Sedan,8,RWD
28889,26150,2019,75238,836,Chevrolet,Bel Air/150/210,1957,327 Corvette Engine,2 Door,8,RWD
88145,25810,2019,30319,500,Chevrolet,Nova,1970,454,Coupe,8,RWD
10829,15100,2019,28560,65123,Pontiac,GTO,1970,400,Coupe,8,RWD
135906,16000,2020,481**,35152,BMW,5-Series,2013,2.0L I4,4dr Car,4,AWD
11832,5500,2019,83647,58500,Chevrolet,Cheyenne,1976,350,Standard Cab Pickup,8,RWD
48567,6300,2019,90278,22734,Buick,LeSabre,2003,3800 V6,Sedan,6,FWD
79316,4980,2019,82414,93081,Buick,Riviera,1967,430,Coupe,8,RWD
89081,8000,2019,83815,95450,Ford,Bronco,1987,5.8 351,SUV,8,4WD
89047,7060,2019,83815,155820,Chevrolet,Suburban,1995,454,SUV,8,4WD
88702,10500,2019,83815,114835,Chevrolet,Suburban,1999,7.4L 454,SUV,8,4WD
146903,24610,2020,838**,91330,Plymouth,Road Runner,1969,383HP,RM23 Hardtop,8,RWD
62535,6300,2019,85331,99999,Land Rover,Defender,1989,Turbo Diesel,SUV,4,4WD
48365,32700,2019,33019,92632,Chevrolet,Camaro,1969,v8 396,Coupe,8,RWD
48361,5400,2019,33019,103108,Ford,Mustang,1991,302,Convertible,8,RWD
48363,9950,2019,33019,59174,Chevrolet,Corvette,2005,"V8 6,0 litre",Coupe,8,RWD
42831,1630,2019,33019,164662,Honda,Accord,2006,2.4L I4 16V,Sedan,4,FWD
48367,31800,2019,33019,13360,Fisker,Karma,2012,2.0 Turbo,Sedan,4,RWD
75093,4300,2019,70816,94027,Chevrolet,Impala,2015,2.5,4 DOOR SEDAN,4,FWD
142650,700,2020,230**,48379,Nissan,Sentra,1987,1.6L I4,2DR Sedan,4,FWD
46866,920,2019,74135,138825,Alfa Romeo,Milano,1987,2.5 V6,Sedan,6,RWD
46198,5000,2019,31204,89351,Cadillac,DeVille,1975,500,Coupe,8,RWD
40745,2000,2019,68114,132000,Land Rover,Range Rover,1999,4.6,SUV,8,4WD
21149,1250,2019,96020,60000,Chevrolet,C/K Pickup 1500,1978,400,Pickup,8,4WD
94144,3950,2019,11727,65562,Ford,Mustang,1965,289,Coupe,8,RWD
145888,20600,2020,863**,44440,Chevrolet,Camaro,2012,6.2,Convertible,8,RWD
96205,9400,2019,27262,148407,Hummer,H2,2005,6.0,Crew Cab Pickup,8,4WD
98643,13800,2019,30030,100000,International Harvester,Scout,1964,152,SUV,4,4WD
56112,930,2019,10805,114000,Pontiac,Grand Ville,1974,350,Convertible,8,RWD
130785,5800,2020,990**,170895,Chevrolet,Silverado 1500,1995,Vortec 4.3,Standard Cab Pickup,6,4WD
93236,4990,2019,83814,106328,Jeep,Cherokee,1998,4.0L,SUV,6,4WD
63891,8000,2019,14612,125006,Pontiac,Grand Prix,1963,389,Coupe,8,RWD
91799,14580,2019,14612,111111,Chevrolet,3100,1953,350,single cab long bed,8,RWD
87201,7350,2019,23233,100000,Dodge,Charger,1974,440,Coupe,8,RWD
31521,21000,2019,42103,68800,Chevrolet,Avalanche,2011,5.3,Crew Cab Pickup,8,4WD
65898,16000,2019,97402,114000,Ford,Bronco,1996,5.8 V-8,Standard Cab Pickup,8,4WD
142297,9900,2020,926**,72138,Jeep,Wrangler,1998,2.5L Gas I4,SUV,4,4WD
142273,9500,2020,926**,175157,Jeep,Wrangler,1990,2.5L Gas I4,SUV,4,4WD
142132,7810,2020,926**,130175,Jeep,Wrangler,1992,4.0L HIGH OUTPUT,SUV,6,4WD
51933,1950,2019,92262,66700,Oldsmobile,Omega,1984,2.8 l,Coupe,6,FWD
45555,2950,2019,92262,109000,GMC,Other,1986,2.8,Extended Cab Pickup,6,RWD
51992,4110,2019,92262,65000,Chrysler,Newport,1973,400,Hardtop Sedan,8,RWD
81204,26900,2019,35769,79000,Ford,Bronco,1972,302 v8 roller 5.0,SUV,8,4WD
46262,40100,2019,35769,500,Ford,Bronco,1974,351M V8,SUV,8,4WD
145392,6900,2020,984**,134900,GMC,Suburban,1988,350,SUV,8,4WD
144790,12600,2020,984**,138900,Ford,F-250,1977,390,Standard Cab Pickup,8,4WD
144560,6700,2020,984**,78999,GMC,Sierra 2500,1978,454,Standard Cab Pickup,8,RWD
9004,9000,2019,98373,115900,Ford,F-350,1979,400,Extended Cab Pickup,8,4WD
8747,4150,2018,98373,201800,Ford,Bronco,1988,302,SUV,8,4WD
9198,10100,2019,98373,77900,GMC,Sierra 2500,1975,350,Standard Cab Pickup,8,RWD
8853,7000,2019,98373,138500,Ford,F-250,1977,390,Standard Cab Pickup,8,4WD
8820,13110,2019,98373,151200,Toyota,Land Cruiser,1990,3F EFI,SUV,6,4WD
96631,3500,2019,40741,93528,Ford,Crown Victoria,2009,4.6 OHC SEFI V8 Flex Fuel,Sedan,8,RWD
123256,1730,2020,407**,101080,Ford,Crown Victoria,2009,4.6L OHC SEFI V8 FLEX FUEL,Sedan,8,RWD
65262,3870,2019,40741,65653,Ford,Crown Victoria,2009,4.6L OHC SEFI V8 FLEX FUEL,Sedan,8,RWD
95782,1930,2019,40741,91675,Ford,Crown Victoria,2009,4.6 OHC SEFI V8 Flex Fuel,Sedan,8,RWD
60860,35000,2019,81301,8033,Audi,Q5,2018,2.0 TFSI 252 HP,SUV,6,AWD
39322,12600,2019,48334,19200,Mazda,MX-5 Miata,2000,4 CYL FI,Convertible,4,RWD
140393,39450,2020,105**,35400,BMW,X5,2015,4.4L Gas V8,SUV,8,AWD
94276,14100,2019,95367,65986,Pontiac,Grand Prix,1969,400 V8,Coupe,8,RWD
8067,3150,2019,28124,34723,Toyota,Celica,1977,20r,Coupe,4,RWD
152194,27100,2020,331**,33082,Cadillac,Escalade,2009,6.2L Flexible V8,SUV,8,AWD
55850,6700,2019,08817,84106,Acura,Integra,1993,B17A1,Hatchback,4,FWD
8958,15860,2019,32608,68000,Chevrolet,Corvette,2005,LS2 V8,Coupe,8,RWD
118034,12600,2020,46617,75000,Chevrolet,Chevelle,1971,350,Convertible,8,RWD
118890,8060,2020,466**,73000,Chevrolet,Camaro,1989,V8,Convertible,8,RWD
9854,20500,2019,46617,100500,Chevrolet,Impala,1963,283,Convertible,8,RWD
118677,25100,2020,466**,142000,Oldsmobile,442,1969,400,Convertible,8,RWD
99863,4500,2019,98375,154524,Chevrolet,C-10,1985,V8,Cab & Chassis,8,RWD
119520,5300,2020,937**,90000,Buick,Riviera,1982,V8,Convertible,8,RWD
119241,26200,2020,77386,40255,Chevrolet,Corvette,2014,6.2L,Convertible,8,RWD
88308,45300,2019,77386,9745,Chevrolet,Corvette,2016,6.2 Supercharged,Coupe,8,RWD
41456,10500,2019,33785,29785,Porsche,Boxster,2002,2.7 Liter,Convertible,6,RWD
160805,56000,2020,307**,959,Lexus,GX,2020,4.6L Gas V8,SUV,8,AWD
113976,13100,2020,145**,48390,Chevrolet,Monte Carlo,1985,4.3L,Coupe,6,RWD
31224,9000,2019,46530,71470,Nissan,350Z,2004,3.5,Convertible,6,RWD
160756,16200,2020,346**,67000,Ford,mustang king cobra,1978,302,Hatchback,8,RWD
160220,1900,2020,750**,100000,Ford,Galaxie,1964,390,Coupe,8,RWD
141821,8000,2020,880**,172900,Jeep,Grand Cherokee,2003,4.7L Gas V8,SUV,8,4WD
9719,4050,2019,76137,75800,Suzuki,Samurai,1988,1.3,Convertible,4,4WD
160864,15100,2020,441**,33000,Ford,Mustang,1997,4.6L Gas V8,Coupe,8,RWD
48478,10050,2019,22192,108000,Mercedes-Benz,SL-Class,1979,2.8,Convertible,6,RWD
28630,5100,2019,22192,92600,Mercedes-Benz,SL-Class,1972,3.5,Convertible,8,RWD
28521,7500,2019,22192,53089,BMW,2002,1974,"2.0 liter, carburetor",2DR,4,RWD
120787,3200,2020,03079,121549,Mercedes-Benz,E-Class,2006,V6,Sedan,6,RWD
54322,25100,2019,60008,102000,Pontiac,Trans Am,1979,1970 Pontiac 455,Coupe,8,RWD
40851,2500,2019,29520,56000,Chevrolet,Corvette,1975,350,T Top,8,RWD
83115,8500,2019,07726,47000,Chevrolet,Camaro,1997,LT1 350 V8,2dr Car,8,2dr Cpe Z28
55516,59000,2019,11968,8500,Ford,Model 18,1932,350/290,Sedan,8,RWD
88131,30100,2019,29078,71037,Chevrolet,Camaro,1969,350 Small Block,Coupe,8,RWD
109590,1400,2019,95039,120000,Mitsubishi,Eclipse,2001,4 cyl,Hatchback,4,FWD
144085,25000,2020,850**,7825,Chevrolet,Camaro,2019,6.2L,Coupe,8,RWD
121420,26000,2020,402**,57500,Porsche,Boxster,2008,3.4L Gas H6,Convertible,6,RWD
111206,5700,2020,665**,85725,Ford,F-250,1979,400 mod (6.6L),Extended Cab Pickup,8,4WD
30503,8600,2019,80229,1310,Ford,Bronco,1978,468,SUV,8,4WD
145594,9550,2020,347**,81000,Toyota,Prius V,2014,1.8L Electric and Gas Hybrid I4,Wagon,4,FWD
77521,10200,2019,37766,78700,Volkswagen,Thing,1974,Air cooled 4 cyl,4dr convertible,4,Rwd
40733,5000,2019,87410,97500,Chevrolet,Silverado 2500,1987,350,Standard Cab Pickup,8,RWD
116332,8450,2020,874**,82323,Nissan,D21,1997,2.4,Standard Cab Pickup,4,4WD
34459,22100,2019,87410,51500,Chevrolet,Blazer,1969,327,SUV,8,4WD
81580,19990,2019,87410,38175,Dodge,Other Pickups,1979,440,Standard Cab Pickup,8,RWD
160268,18500,2020,117**,88450,Chevrolet,Chevelle,1964,283,Convertible,8,RWD
55618,2500,2019,90723,10800,Ford,Mustang,1979,2.3L Turbo,Hatchback,4,RWD
53579,7700,2019,44130,118488,Hummer,H3,2007,5 Cyl,SUV,5,4WD
84831,4400,2019,44130,131523,Jaguar,XJ8,2007,V8,Sedan,8,RWD
157973,2900,2020,201**,213000,Toyota,Tacoma,2002,3.4L Gas V6,Extended Cab Pickup,6,4WD
81381,40500,2019,78583,66500,Cadillac,Escalade,2015,6.2,SUV,8,4WD
56538,11990,2019,91361,15474,MG,MGA,1958,1500cc I4,Video in listing,4,Roadster
53025,1010,2019,73159,220004,Honda,Civic,1996,1.6,Hatchback,4,FWD
53026,1320,2019,73159,230885,Honda,Prelude,1993,2.4 L DOHC,Coupe,4,Coupe
17160,7750,2019,94571,93000,Chevrolet,Camaro,1996,383 Stroker,Coupe,8,RWD
144955,13500,2020,026**,65000,Chevrolet,Blazer,1971,350,Convertible,8,4WD
89375,1730,2019,08080,175000,Lexus,LS,2003,4.3 L,Sedan,8,RWD
95631,750,2020,60527,128446,Infiniti,Q45,1994,8,Sedan,8,RWD
116612,9500,2020,012**,95862,Toyota,Tacoma,2011,4 cylinder,reg cab,4,4WD
14896,10000,2019,33060,66304,Saab,9-5,2011,2.0L L4  DOHC 16V TURBO,Sedan,4,FWD
111013,16150,2020,352**,58000,Jeep,CJ,1982,4.2L Gas I6,SUV,6,4WD
143351,45000,2020,940**,86758,Dodge,Challenger,1971,340 V8,Convertible,8,RWD
138645,19800,2020,015**,63707,Porsche,Cayenne,2011,4.8L Gas V8,SUV,8,AWD
138865,6200,2020,327**,118150,Nissan,350Z,2006,3.5L Gas V6,Convertible,6,RWD
124629,2800,2020,33713,97780,Nissan,Other Pickups,1985,Z24,Standard Cab Pickup,4,RWD
102178,11750,2020,95602,91020,Chevrolet,Silverado 1500,2002,4.8. V8,Standard Cab Pickup,8,rear
135650,4550,2020,976**,130028,Volkswagen,Golf,2006,2.0 Turbo - APR Stage 1 Tune,Hatchback,4,FWD
133530,28200,2020,520**,36100,Ford,Mustang,2014,5.0L Gas V8,Coupe,8,RWD
66011,3560,2019,11776,77721,Ford,Bronco,1989,V8,SUV,8,4WD
116905,5430,2020,217**,109000,Jaguar,XK8,2002,4.0L,Coupe,8,RWD
124464,6100,2020,115**,106000,BMW,Z3,1998,3.2L Gas I6,Convertible,6,RWD
141184,8500,2020,721**,86608,Ford,F-150,1991,302 Cubic Inch (5.0 L),Standard Cab Pickup,8,4WD
43204,10200,2019,19505,58294,Packard,Model 1903,1941,8 CYL,4 Door,8,RWD
13469,4250,2019,07082,112000,Acura,TSX,2005,2.4L,Sedan,4,FWD
98056,10700,2019,92879,46000,Jaguar,XF,2013,v6 supercharged,Sedan,6,RWD
98214,14900,2019,92879,103000,Mercedes-Benz,CL-Class,2008,V8,Coupe,8,RWD
320,16110,2019,30084,53722,Alfa Romeo,Spider,1958,1300,Convertible,4,RWD
127690,30600,2020,371**,420,Chevrolet,Camaro,1968,454,Coupe,8,RWD
58477,4500,2019,07306,152200,Chrysler,300 Series,2010,3.5L SOHC 2$V,Sedan,6,AWD
42385,2500,2019,32707,165348,Ford,F-150,1988,6,Extended Cab Pickup,6,RWD
62105,18500,2019,38401,143000,Dodge,Ram 3500,2007,Cummins Turbo Diesel 24V,Extended Crew Cab Pickup,6,4WD
150357,14000,2020,740**,141470,Chevrolet,Impala,1996,5.7L Gas V8,Sedan,8,RWD
118950,13950,2020,385**,44000,Chevrolet,C-10,1984,350 V8,Standard Cab Pickup,8,RWD
35449,9600,2019,38555,89000,International Harvester,Scout,1967,4 cylinder,Standard Cab Pickup,4,AWD
41501,16800,2019,38555,99999,Dodge,Charger,1971,383,Coupe,8,RWD
65354,3050,2019,66223,121500,Mercedes-Benz,S-Class,1995,V8 4.2,Sedan,8,RWD
11982,2300,2019,36330,209000,Honda,Pilot,2009,3.0L V6,SUV,6,FWD
65026,2150,2019,44281,155128,Chevrolet,Tahoe,2005,5.3,SUV,8,4WD
55761,2200,2019,44281,108538,Volkswagen,Jetta,2010,2.5,Sedan,5,FWD
49523,3430,2019,92111,180120,International Harvester,Other,1959,266V8,Standard Cab Pickup,8,4WD
149973,19750,2020,221**,62500,Volkswagen,Atlas,2018,3.6L V6,SUV,6,AWD
14015,23100,2019,22101,33500,BMW,6-Series,2012,twin turbo V8,Convertible,8,RWD
92047,20000,2019,22101,94500,Porsche,911,2005,Flat Six,Convertible,6,RWD
47288,5400,2019,14617,76500,Nissan,300ZX,1990,VG30,Convertible,6,RWD
69725,34000,2019,68025,12608,Chrysler,300 Series,2012,6.4L HEMI,Sedan,8,RWD
164263,5700,2020,301**,163845,Nissan,Titan,2006,5.6L Flexible V8,Pickup,8,4WD
107968,5790,2020,03057,121674,Ford,F-250,2008,V8,Crew Cab Pickup,8,RWD
100701,500,2019,21218,97545,Volkswagen,Golf,1989,1.8,Hatchback,4,FWD
94597,3600,2019,07738,79064,Pontiac,Bonneville,2003,3.8L V6,Sedan,6,FWD
114894,22500,2020,89129,100000,Chevrolet,Suburban,1972,350,SUV,8,2WD
77424,9500,2019,89406,67100,Jaguar,XJ,2006,4.2,Sedan,8,RWD
86035,400,2019,01810,140000,Cadillac,DeVille,1997,4.6 Northstar,Sedan,8,FWD
65637,45000,2019,97333,29400,Ferrari,308 GTSi,1985,V-8,Targa,8,RWD
9409,11000,2019,85041,107000,Mercedes-Benz,SL-Class,2005,5L 8 Cylinder Engine,Convertible,8,Rear Wheel Drive
149505,6950,2020,940**,15400,Lincoln,Continental,1969,460 v8,Coupe,8,rear wheel drive
93034,3050,2019,94063,37068,Fiat,850 sport,1971,850cc,Convertible,4,rear
9401,8350,2019,94063,87600,Mercedes-Benz,SL-Class,1972,3.5 liter V8,Convertible,8,REAR WHEEL DRIVE
117833,3400,2020,940**,193300,Mercedes-Benz,SL-Class,1976,4.5 liter v8,Convertible,8,rear
9149,7100,2019,94063,153400,Mercedes-Benz,SL-Class,1979,4.5 liter V8,Convertible,8,REAR WHEEL DRIVE
92124,3050,2019,94063,236700,Mercedes-Benz,SL-Class,1980,4.5 liter v8,convertible,8,rear wheel drive
64290,2370,2019,94063,10373,Volkswagen,Beetle - Classic,1971,FOUR CYLINDER,COUPE,4,REAR WHEEL DRIVE
85271,4350,2019,94063,102574,Mercedes-Benz,190-Series,1960,DIESEL,SEDAN,4,REAR WHEEL DRIVE
62130,2480,2019,94063,208700,Mercedes-Benz,300-Series,1979,FIVE CYLINDER DIESEL,COUPE,5,REAR WHEEL DRIVE
84569,20000,2019,94063,106193,Volvo,Other,1971,1.8 liter four cylinder,coupe,4,REAR WHEEL
117456,4050,2020,94063,53100,Ford,Thunderbird,1988,5.0L V8,COUPE,8,REAR WHEEL DRIVE
84387,2960,2019,94063,90700,Ford,Ranger,1990,4.0 LITER V6,PICKUP TRUCK,6,REAR WHEEL DRIVE
64288,5550,2019,94063,73200,Ford,Ranger,1988,2.9 liter v6,pickup truck,6,rear wheel drive
143074,3950,2020,940**,89300,Chevrolet,Camaro,1983,2.8 LITER V6,COUPE,6,REAR WHEEL DRIVE
53627,2030,2019,94063,86600,Pontiac,Bonneville,1997,3.8 LITER V6,SEDAN,6,REAR WHEEL DRIVE
92100,3950,2019,94063,80050,Chrysler,MASERATI,1989,TURBOCHARGED 4 CYLINDER,HARDTOP CONVERTIBLE,4,front
92633,8500,2019,94063,83520,Chevrolet,El Camino,1986,305 cubic inch 5.0 liter v8,pickup,8,rear wheel drive
41302,13100,2019,94063,64998,Porsche,914,1971,MID ENGINE,TARGA,4,REAR WHEEL DRIVE
150186,4100,2020,940**,122300,BMW,Z3,1996,1.9 LITER,CONVERTIBLE,6,REAR WHEEL DRIVE
143452,2000,2020,940**,218900,BMW,3-Series,1978,2.0 LITER,SEDAN,4,REAR WHEEL DRIVE
85585,4550,2020,94063,15300,Lincoln,Continental,1969,460 V8,COUPE,8,REAR WHEEL DRIVE
84909,2500,2019,94063,121200,Mitsubishi,DODGE RAM 50,1986,FOUR CYLINDER,PICKUP TRUCK,4,REAR WHEEL DRIVE
47822,15900,2019,94063,114700,Subaru,WRX,2011,2.5 LITER TURBO,hatchback,4,4WD
117400,3550,2020,94063,69000,Nissan,Stanza,1987,2.0 liter,5 door hatchback,4,front wheel drive
85510,1280,2020,94063,95000,Toyota,Tercel,1988,1.5 LITER FOUR CYLINDER,COUPE,4,FRONT WHEEL DRIVE
117846,6000,2020,940**,229000,Toyota,Land Cruiser,1992,4.0 LITER V6,SUV,6,4WD
149309,5470,2020,940**,141900,Toyota,Tacoma,1990,3.0 LITER V6,Crew Cab Pickup,6,RWD
93637,4200,2020,94063,96250,Toyota,Celica,1979,2.6 LITER SIX CYLINDER,COUPE,6,REAR WHEEL DRIVE
41351,48500,2019,94063,34520,Plymouth,Road Runner,1970,440 V8,COUPE,8,REAR WHEEL DRIVE
84431,3950,2019,94063,172900,Land Rover,Range Rover,1994,4.2 LITER V8,SUV,8,4WD
149442,2230,2020,940**,75500,Audi,A6,2005,4.2 LITER V8,Sedan,8,4WD
13155,4800,2019,94063,117900,Audi,S4,2005,4.2 liter V8,Wagon,8,4WD
143028,4700,2020,940**,138000,BMW,3-Series,1987,2.7 LITER INLINE SIX CYLINDER,TWO DOOR SEDAN,6,REAR WHEEL
149318,5490,2020,940**,103400,BMW,Z3,2000,2.8 LITER,CONVERTIBLE,6,REAR WHEEL DRIVE
120771,8050,2020,94063,162000,BMW,6-Series,1984,TURBOCHARGED 3.5 LITER SIX CYLINDER,COUPE,6,REAR WHEEL DRIVE
28262,3950,2019,94063,149700,BMW,6-Series,1989,"3,5 LITER INLINE SIX CYLINDER",COUPE,6,REAR WHEEL DRIVE
117364,1140,2020,94063,161400,BMW,3-Series,2004,2.5 LITER,SEDAN,6,REAR WHEEL DRIVE
9000,3200,2019,94063,216900,BMW,3-Series,2005,3.0 liter inline six cylinder,SEDAN,6,REAR WHEEL DRIVE
117413,1830,2020,94063,199500,BMW,7-Series,1988,5.0 liter V8,Sedan,12,rear wheel drive
143703,8890,2020,940**,153700,BMW,M3,1995,3.0 LITER S50 INLINE SIX CYLINDER,Coupe,6,REAR WHEEL DRIVE
46856,17000,2019,94063,75100,BMW,M3,1995,3.2 LITER,COUPE,6,REAR WHEEL DRIVE
53688,4750,2019,94063,136200,BMW,M3,1997,3.2 liter inline six cylinder,Sedan,6,RWD
117579,19600,2020,940**,153510,BMW,M Roadster & Coupe,1999,SUPERCHARGED 3.2 LITER SIX CYLINDER,COUPE,6,REAR WHEEL DRIVE
84445,10100,2019,94063,171700,BMW,M5,1991,3.5 LITER INLINE SIX CYLINDER,SEDAN,6,REAR WHEEL DRIVE
117616,14000,2020,940**,177530,Mercedes-Benz,300-Series,1984,5 cylinder turbodiesel,station wagon,5,rear wheel
92406,1530,2019,94063,129128,Mercedes-Benz,SL-Class,1983,3.8 LITER V8,CONVERTIBLE,8,REAR WHEEL
143002,10700,2020,940**,98670,Mercedes-Benz,SL-Class,1989,5.6 liter V8,Convertible,8,RWD
27683,1210,2019,94063,154500,Mercedes-Benz,500-Series,1990,V8,Sedan,8,REAR WHEEL DRIVE
143058,2080,2020,940**,199999,Mercedes-Benz,300-Series,1992,3.0 LITER,COUPE,6,REAR WHEEL
42306,11990,2019,94063,79700,Mercedes-Benz,E-Class,1995,3.2 LITER INLINE SIX CYLINDER,CONVERTIBLE,6,rear wheel drive
92123,5050,2019,94063,92400,Mercedes-Benz,SL-Class,1991,3.0 LITER INLINE SIX CYLINDER,ROADSTER,6,REAR WHEEL DRIVE
12998,4950,2019,94063,85600,Mercedes-Benz,SL-Class,1998,5.0 LITER V8,Convertible,8,REAR WHEEL DRIVE
143266,3650,2020,940**,95000,Mercedes-Benz,600-Series,1995,V12,Sedan,12,rear wheel drive
149835,4950,2020,940**,174500,Mercedes-Benz,C-Class,1995,3.6 liter six cylinder,sedan,6,rear wheel drive
93235,2700,2019,94063,117800,Mercedes-Benz,E-Class,1998,4.3 LITER V8,SEDAN,8,REAR WHEEL
117877,2280,2020,940**,217400,Mercedes-Benz,CLK-Class,2003,3.2 liter,convertible,6,rear wheel
117525,7350,2020,940**,122000,Porsche,944,1985,LT1 CORVETTE V8,COUPE,8,REAR WHEEL DRIVE
117565,13950,2020,940**,149900,Porsche,928,1987,5.0 LITER V8,COUPE,8,REAR WHEEL
84768,2000,2019,94063,159600,Volvo,940,1995,FOUR CYLINDER,SEDAN,4,REAR WHEEL DRIVE
46794,2150,2019,94063,184200,Volvo,V70,2000,TURBOCHARGED 5 CYLINDER,STATION WAGON,5,ALL WHEEL DRIVE
19974,10100,2019,77041,105302,Lexus,RX,2010,Hybrid,SUV,6,AWD
142393,15200,2020,191**,192917,Volkswagen,EuroVan,1991,2.5L Gasoline,Van Camper,5,FWD
117380,4100,2020,10024,198000,Ford,E-Series Van,2003,7.3 PSD,Extended Passenger Van,8,RWD
39422,9000,2019,46076,145000,BMW,M5,2006,V10 5.0l,Sedan,10,RWD
159628,18100,2020,077**,37948,Ford,Mustang,2004,SUPERCHARGED,Coupe,8,RWD
77109,2700,2019,94560,131500,BMW,7-Series,1995,V12,Sedan,12,RWD
99388,3550,2020,84317,76063,Ford,Mustang,1979,2.3 Turbo,Hatchback,4,RWD
3937,29000,2019,33301,30880,Mercedes-Benz,CLS-Class,2013,V8,Sedan,8,AWD
79791,6300,2019,18103,165350,Ford,F-250,2012,6.2,Crew Cab Pickup,8,4WD
150910,3300,2020,245**,115339,Mercedes-Benz,300-Series,1981,3.8L Gas V8,Sedan,8,RWD
82357,6500,2020,99212,83048,Chevrolet,Silverado 1500,1991,5/7 350,SUV,8,4WD
141213,8100,2020,992**,89472,Cadillac,Eldorado,1973,500ci v8,Convertible,8,FWD
140158,26100,2020,992**,30954,Chevrolet,C/K Pickup 2500,1972,6.2 LS,Standard Cab Pickup,8,4WD
138578,3700,2020,352**,126000,Porsche,Boxster,2001,2.7L Gas H6,Convertible,6,RWD
73295,14000,2019,53120,31270,Ford,Mustang,2004,4.6,Coupe,8,RWD
121767,35200,2020,24016,100000,Ford,Mustang,1968,302,Fastback,8,RWD
150482,7600,2020,945**,142900,GMC,Savana,2002,5.7L Gas V8,Standard Passenger Van,8,RWD
52722,4250,2019,92845,194000,Mercedes-Benz,SL-Class,1981,380,Coupe,8,RWD
33711,8100,2019,15108,165252,Porsche,Cayenne,2009,V6,SUV,6,AWD
81728,9800,2019,48125,15900,Ford,Focus,2018,2.0L,Sedan,4,FWD
81848,9500,2019,48174,61900,Ford,Focus,2015,2.0L,Hatchback,4,FWD
141228,21100,2020,481**,2400,Ford,Escape,2020,2.0L,SUV,4,AWD
81814,11300,2019,48174,6000,Buick,Lacrosse,2015,3.6 V6,Sedan,6,FWD
7443,8000,2019,48125,39100,Chevrolet,Equinox,2016,2.4L,SUV,4,FWD
81781,23600,2019,48125,12100,Lincoln,MKX,2018,3.7L,SUV,6,AWD
27422,20000,2019,48125,16800,Lincoln,MKZ/Zephyr,2018,2.0L,Sedan,4,AWD
141268,16200,2020,481**,54000,Lincoln,MKZ/Zephyr,2017,3.0 v6,Sedan,6,AWD
40791,19500,2019,48125,4700,Lincoln,MKZ/Zephyr,2018,2.O 4 cylinder Turbo,Sedan,4,FWD
27424,16450,2019,48125,11800,Lincoln,MKC,2016,2.0L,SUV,4,FWD
82288,20900,2020,48125,5400,Lincoln,MKC,2019,2.3L,SUV,4,AWD
82412,22000,2020,48125,86000,BMW,X6,2013,4.4V8,SUV,8,AWD
82226,14400,2019,48125,16500,Honda,Civic,2018,1.5,Hatchback,4,FWD
95179,5440,2019,92623,56734,Jaguar,XK8,1997,4.0,Convertible,8,RWD
13951,5000,2019,17044,100077,Chevrolet,S-10,2003,4.3 V6,Extended Cab Pickup,6,4WD
57940,21600,2019,46375,1940,Ford,Model A,1931,5.7 litre,Coupe,8,RWD
27014,3300,2019,20901,161000,Buick,Regal,2011,4 Cylinder 2.4 Engine,Sedan,4,FWD
63569,1750,2019,70777,174000,Land Rover,Range Rover,2003,4.4,SUV,8,RWD
92917,6600,2019,98275,3100,GMC,Truck,1966,350 V8,Truck,8,RWD
836,9500,2018,33570,104526,Toyota,Land Cruiser,1968,3.9L,SUV,6,4WD
51054,4100,2019,12561,70000,Dodge,Coronet,1968,5.2 LITRE,Sedan,8,RWD
150355,500,2020,453**,161825,Subaru,SVX,1994,3.3L Gas H6,Coupe,6,FWD
53834,3150,2019,78219,218100,Nissan,350Z,2004,3.5,Convertible,4,RWD
88995,3050,2019,98387,168000,GMC,Suburban,1999,7.4L 454 CI V8,SUV,8,4WD
49391,46000,2019,39565,2327,Ford,Mustang,2013,V8,Coupe,8,RWD
11842,6200,2019,95132,66505,Porsche,Boxster,2005,2.7,Convertible,6,RWD
82077,8000,2019,48045,104112,Mercedes-Benz,SL-Class,2003,5.0L,Convertible,8,RWD
68919,4600,2019,01867,202130,Toyota,Land Cruiser,1997,6 cyl,SUV,6,4WD
19364,1000,2018,19014,160004,Honda,Accord,1995,V6 - 2.7,Sedan,6,FWD
5982,5000,2019,11226,135000,Nissan,Altima,2008,2.5 SL,Sedan,4,FWD
34239,25000,2019,08859,57525,Porsche,911,2002,6,Convertible,6,RWD
148506,5200,2020,327**,86000,Chevrolet,El Camino,1985,5.0L Gas V8,Pickup,8,RWD
