id_pedido,id_cliente,Tienda,TipoLibro,und_pedidas,und_despachadas,ano_despacho,mes_despacho,lead_time,rating
420,CL0100,Webpage,Novelas,2,2,2023,10,3,56.9
421,CL0100,Webpage,Academicos,9,9,2023,6,0,66.5
422,CL0100,Webpage,Academicos,1,1,2024,1,1,53.7
423,CL0075,Santiago,Academicos,5,5,2023,3,6,67.2
424,CL0084,Regiones,Novelas,50,50,2023,2,2,67.2
425,CL0095,Regiones,Novelas,42,42,2023,12,3,64.8
426,CL0084,Regiones,Novelas,16,16,2023,12,5,63.4
427,CL0100,Webpage,Academicos,1,1,2023,6,8,67.9
428,CL0076,Regiones,Academicos,42,40,2024,1,11,57.7
429,CL0100,Webpage,Academicos,2,2,2023,10,3,65.1
430,CL0003,Regiones,Novelas,23,21,2023,1,2,72
431,CL0008,Regiones,CienciaFiccion,31,31,2023,9,1,61.8
432,CL0052,Santiago,Academicos,8,8,2023,7,4,70.6
433,CL0100,Webpage,CienciaFiccion,20,20,2023,10,4,73.9
434,CL0076,Regiones,Novelas,54,53,2024,1,6,68.3
435,CL0100,Webpage,Novelas,3,3,2023,10,3,74.1
436,CL0091,Regiones,Academicos,72,69,2023,12,3,59.6
437,CL0100,Webpage,Novelas,1,1,2023,11,6,65.3
438,CL0100,Webpage,Novelas,1,1,2024,2,3,79.3
439,CL0033,Santiago,Novelas,73,73,2023,6,6,66.3
440,CL0017,Santiago,Novelas,5,4,2024,2,2,72.8
441,CL0033,Santiago,Novelas,51,48,2023,9,8,55.3
442,CL0043,Santiago,CienciaFiccion,29,29,2023,4,6,61
443,CL0100,Webpage,CienciaFiccion,6,6,2023,10,3,67.7
444,CL0100,Webpage,CienciaFiccion,15,15,2023,5,0,61.8
445,CL0100,Webpage,Novelas,1,1,2023,10,1,54
446,CL0100,Webpage,Novelas,1,1,2023,6,6,76.8
447,CL0033,Santiago,CienciaFiccion,41,41,2023,1,3,58
448,CL0100,Webpage,Academicos,1,1,2023,4,0,67
449,CL0100,Webpage,Novelas,1,1,2023,10,1,54.5
450,CL0100,Webpage,Novelas,1,1,2023,10,3,60.4
451,CL0100,Webpage,Academicos,1,1,2024,1,2,79.4
452,CL0100,Webpage,Academicos,1,1,2024,1,2,97
453,CL0099,Regiones,Novelas,14,14,2023,5,3,52.7
454,CL0100,Webpage,Academicos,1,1,2023,5,1,66.3
455,CL0076,Regiones,Academicos,6,6,2023,2,4,74.4
456,CL0091,Regiones,CienciaFiccion,56,56,2023,8,2,65.8
457,CL0100,Webpage,Academicos,1,1,2023,12,5,74.8
458,CL0100,Webpage,Novelas,1,1,2024,2,1,64.1
459,CL0100,Webpage,Novelas,1,1,2023,1,0,78.9
460,CL0100,Webpage,CienciaFiccion,22,21,2023,6,5,80.9
461,CL0060,Santiago,Novelas,12,12,2023,3,1,80.4
462,CL0060,Santiago,Novelas,4,4,2024,1,3,64.9
463,CL0100,Webpage,Novelas,1,1,2023,10,2,57.1
464,CL0095,Regiones,Academicos,51,48,2023,12,1,60.2
465,CL0100,Webpage,Novelas,1,1,2023,12,4,65.5
466,CL0100,Webpage,CienciaFiccion,11,11,2023,10,1,73.1
467,CL0099,Regiones,Academicos,53,53,2023,7,9,58.6
468,CL0100,Webpage,Novelas,3,3,2023,6,5,74.8
469,CL0093,Regiones,Novelas,19,19,2023,6,5,93.4
470,CL0033,Santiago,Academicos,43,43,2023,12,1,52.4
471,CL0100,Webpage,Novelas,1,1,2023,12,1,67.9
472,CL0031,Regiones,Academicos,34,34,2023,8,5,61.9
473,CL0001,Regiones,Novelas,38,38,2023,4,4,64.8
474,CL0050,Regiones,Novelas,83,83,2024,1,6,60.1
475,CL0033,Santiago,Novelas,95,95,2023,1,13,66.7
476,CL0022,Santiago,CienciaFiccion,10,10,2024,2,8,74.7
477,CL0100,Webpage,CienciaFiccion,13,13,2023,10,3,57.3
478,CL0093,Regiones,Academicos,33,32,2024,1,16,71.2
479,CL0100,Webpage,CienciaFiccion,1,1,2023,1,3,58.5
480,CL0100,Webpage,Academicos,4,4,2024,2,2,68.2
481,CL0033,Santiago,Novelas,24,24,2023,3,3,66.3
482,CL0100,Webpage,Novelas,3,3,2023,12,7,69.9
483,CL0100,Webpage,Academicos,1,1,2023,4,1,68
484,CL0077,Regiones,CienciaFiccion,64,64,2024,1,8,71.9
485,CL0033,Santiago,Novelas,24,24,2023,3,3,80.2
486,CL0100,Webpage,CienciaFiccion,1,1,2023,9,1,77.9
487,CL0100,Webpage,CienciaFiccion,1,1,2023,11,5,68.5
488,CL0100,Webpage,Academicos,2,2,2024,3,1,74.5
489,CL0093,Regiones,Academicos,34,33,2023,8,3,63.5
490,CL0003,Regiones,Novelas,79,79,2023,3,7,64
491,CL0003,Regiones,Academicos,33,33,2023,10,7,63.9
492,CL0033,Santiago,CienciaFiccion,38,38,2023,2,5,63.5
493,CL0088,Regiones,Academicos,12,12,2023,6,4,74.2
494,CL0070,Regiones,CienciaFiccion,8,8,2023,9,12,70
495,CL0100,Webpage,Novelas,3,3,2023,10,3,89.8
496,CL0005,Regiones,Novelas,37,36,2023,9,9,53
497,CL0091,Regiones,Academicos,77,76,2023,10,6,56.9
498,CL0100,Webpage,Novelas,1,1,2023,6,5,70
499,CL0077,Regiones,Academicos,47,46,2024,2,3,67.4
500,CL0092,Regiones,Academicos,27,27,2023,11,1,66.5
501,CL0060,Santiago,Novelas,14,14,2024,3,4,78.1
502,CL0003,Regiones,Novelas,42,42,2023,8,6,59.8
503,CL0031,Regiones,Novelas,57,57,2023,2,3,54.9
504,CL0017,Santiago,Novelas,4,4,2023,7,2,53.5
505,CL0119,Santiago,Novelas,38,38,2023,9,0,57.3
506,CL0060,Santiago,Novelas,46,46,2023,7,5,47.1
507,CL0100,Webpage,CienciaFiccion,5,5,2023,10,3,66.6
508,CL0100,Webpage,Academicos,1,1,2023,10,2,79.6
509,CL0100,Webpage,CienciaFiccion,2,2,2023,6,6,60
510,CL0100,Webpage,Academicos,3,3,2023,6,7,69.9
511,CL0100,Webpage,CienciaFiccion,2,2,2024,2,2,80.9
512,CL0100,Webpage,CienciaFiccion,1,1,2023,5,1,62
513,CL0100,Webpage,CienciaFiccion,14,14,2023,10,2,63.8
514,CL0100,Webpage,Academicos,2,2,2024,1,4,70.3
515,CL0033,Santiago,Novelas,84,84,2024,2,11,51.1
516,CL0100,Webpage,Novelas,1,1,2023,4,2,51.3
517,CL0008,Regiones,Novelas,18,18,2023,8,2,50
518,CL0100,Webpage,Academicos,2,2,2023,12,5,72.8
519,CL0100,Webpage,Academicos,5,5,2023,10,2,72.7
520,CL0070,Regiones,Academicos,13,13,2023,3,2,77.4
521,CL0077,Regiones,CienciaFiccion,37,37,2023,7,3,69.6
522,CL0100,Webpage,Academicos,1,1,2024,2,0,70.3
523,CL0008,Regiones,Academicos,64,29,2023,1,4,74.8
524,CL0010,Regiones,Novelas,53,53,2023,11,5,55.9
525,CL0099,Regiones,Novelas,94,94,2023,10,1,59.5
526,CL0100,Webpage,Academicos,1,1,2023,5,2,47.7
527,CL0100,Webpage,CienciaFiccion,1,1,2023,4,1,73.2
528,CL0100,Webpage,CienciaFiccion,9,9,2023,12,6,75.4
529,CL0075,Santiago,Novelas,9,9,2023,8,4,62.8
530,CL0099,Regiones,Academicos,34,31,2024,2,7,65.1
531,CL0100,Webpage,CienciaFiccion,1,1,2023,1,1,58
532,CL0100,Webpage,Novelas,2,2,2023,11,4,64.4
533,CL0075,Santiago,Novelas,24,24,2023,8,7,63.7
534,CL0093,Regiones,Academicos,8,8,2023,11,2,59
535,CL0100,Webpage,CienciaFiccion,3,3,2023,6,5,70.9
536,CL0100,Webpage,CienciaFiccion,7,7,2023,5,1,65
537,CL0100,Webpage,Academicos,2,2,2023,3,1,76.9
538,CL0033,Santiago,Academicos,24,24,2023,3,2,81.7
539,CL0088,Regiones,Novelas,38,38,2023,9,3,66.8
540,CL0100,Webpage,Academicos,2,2,2024,2,2,72.5
541,CL0001,Regiones,CienciaFiccion,67,67,2023,12,15,65.2
542,CL0089,Santiago,CienciaFiccion,1,1,2023,11,4,82.7
543,CL0100,Webpage,CienciaFiccion,7,7,2023,6,5,60.4
544,CL0124,Regiones,Academicos,9,9,2023,8,4,65.2
545,CL0100,Webpage,Academicos,2,2,2023,6,5,69.2
546,CL0017,Santiago,Academicos,10,10,2024,1,3,73.4
547,CL0100,Webpage,CienciaFiccion,1,1,2024,3,0,79.6
548,CL0070,Regiones,CienciaFiccion,23,23,2024,3,7,76.5
549,CL0008,Regiones,Academicos,12,10,2023,9,7,84.5
550,CL0010,Regiones,CienciaFiccion,97,97,2024,1,8,60.6
551,CL0003,Regiones,Academicos,48,48,2023,9,2,75.5
552,CL0033,Santiago,Novelas,60,60,2023,9,7,49.9
553,CL0075,Santiago,Academicos,24,24,2023,10,8,67.8
554,CL0100,Webpage,Academicos,2,2,2023,10,1,76
555,CL0095,Regiones,Novelas,24,24,2023,12,3,67.6
556,CL0100,Webpage,Novelas,1,1,2023,5,1,67.2
557,CL0100,Webpage,Academicos,2,2,2023,6,6,71.4
558,CL0093,Regiones,CienciaFiccion,11,11,2024,1,9,51.4
559,CL0100,Webpage,Academicos,2,2,2023,12,6,63.2
560,CL0033,Santiago,Academicos,43,42,2023,12,16,56
561,CL0099,Regiones,Academicos,42,41,2024,1,8,60.6
562,CL0100,Webpage,CienciaFiccion,10,9,2023,7,1,66.9
563,CL0100,Webpage,Academicos,1,1,2023,3,1,54.8
564,CL0077,Regiones,Novelas,46,45,2023,6,4,61
565,CL0100,Webpage,CienciaFiccion,2,2,2023,6,7,65.5
566,CL0124,Regiones,Novelas,38,38,2023,8,6,59.8
567,CL0089,Santiago,Novelas,16,16,2024,1,5,64.2
568,CL0095,Regiones,Novelas,27,27,2023,10,4,86.6
569,CL0075,Santiago,Novelas,19,19,2023,1,6,64.2
570,CL0100,Webpage,CienciaFiccion,2,2,2023,5,3,77.3
571,CL0001,Regiones,CienciaFiccion,8,8,2023,12,25,65.5
572,CL0072,Santiago,Novelas,1,1,2024,1,1,91.9
573,CL0100,Webpage,CienciaFiccion,7,7,2024,1,1,59.4
574,CL0100,Webpage,Novelas,1,1,2023,1,3,77.1
575,CL0100,Webpage,Novelas,1,1,2023,10,2,82.2
576,CL0004,Regiones,Novelas,18,18,2023,3,4,89.9
577,CL0017,Santiago,Novelas,5,5,2024,2,5,58.4
578,CL0060,Santiago,Novelas,8,8,2024,2,5,80.8
579,CL0100,Webpage,Novelas,1,1,2023,6,7,81.2
580,CL0033,Santiago,Novelas,53,53,2023,9,5,56.9
581,CL0009,Regiones,Novelas,38,38,2023,8,17,55.3
582,CL0077,Regiones,Novelas,47,46,2024,1,10,61.6
583,CL0100,Webpage,Novelas,1,1,2023,6,0,64.3
584,CL0029,Santiago,Novelas,72,72,2023,4,3,69.6
585,CL0088,Regiones,Novelas,70,65,2023,2,4,54
586,CL0100,Webpage,Academicos,2,2,2023,12,6,61.2
587,CL0070,Regiones,Academicos,38,38,2023,4,7,58.7
588,CL0060,Santiago,Novelas,4,4,2023,4,5,62.9
589,CL0100,Webpage,Academicos,2,2,2023,10,1,85.5
590,CL0033,Santiago,Novelas,83,83,2023,12,3,58.7
591,CL0100,Webpage,CienciaFiccion,4,4,2023,6,6,68.3
592,CL0100,Webpage,CienciaFiccion,3,3,2023,6,1,61.4
593,CL0100,Webpage,Academicos,1,1,2023,6,0,75.8
594,CL0060,Santiago,Novelas,46,46,2023,7,5,53.4
595,CL0095,Regiones,Novelas,4,4,2023,6,1,80.5
596,CL0060,Santiago,Novelas,13,13,2023,7,5,63.1
597,CL0100,Webpage,Novelas,1,1,2023,1,0,56.4
598,CL0008,Regiones,Academicos,38,38,2023,6,6,67.5
599,CL0100,Webpage,Novelas,1,1,2023,10,1,63.6
600,CL0099,Regiones,CienciaFiccion,35,35,2023,5,8,69.2
601,CL0095,Regiones,CienciaFiccion,95,95,2023,12,4,44.7
602,CL0100,Webpage,CienciaFiccion,3,3,2023,10,1,70.8
603,CL0124,Regiones,CienciaFiccion,4,4,2023,3,4,64
604,CL0100,Webpage,CienciaFiccion,8,8,2023,12,4,56.2
605,CL0040,Santiago,Novelas,60,60,2023,10,5,66.2
606,CL0100,Webpage,CienciaFiccion,2,2,2023,4,2,77.2
607,CL0001,Regiones,Novelas,41,41,2024,2,10,53.4
608,CL0100,Webpage,Novelas,1,1,2023,3,1,77.3
609,CL0100,Webpage,Novelas,1,1,2023,9,3,79.4
610,CL0092,Regiones,Academicos,37,31,2024,2,6,62.6
611,CL0033,Santiago,Novelas,41,39,2023,5,3,70.6
612,CL0009,Regiones,CienciaFiccion,17,17,2023,9,3,61.5
613,CL0127,Santiago,Novelas,1,1,2023,9,0,57.9
614,CL0100,Webpage,Novelas,1,1,2023,2,1,59
615,CL0100,Webpage,Academicos,1,1,2023,6,3,69.6
616,CL0002,Regiones,Novelas,2,2,2023,2,1,63.9
617,CL0100,Webpage,Novelas,1,1,2023,6,4,62.9
618,CL0060,Santiago,Novelas,4,4,2023,8,2,71
619,CL0100,Webpage,Academicos,2,2,2023,11,1,61.3
620,CL0008,Regiones,Academicos,57,57,2024,2,5,67.3
621,CL0100,Webpage,Novelas,1,1,2023,11,4,87.3
622,CL0100,Webpage,CienciaFiccion,4,4,2023,5,2,84.9
623,CL0100,Webpage,Novelas,1,1,2023,5,2,68.5
624,CL0100,Webpage,CienciaFiccion,1,1,2023,12,1,50.7
625,CL0100,Webpage,CienciaFiccion,6,6,2023,10,1,79.2
626,CL0076,Regiones,Academicos,13,13,2023,3,3,64.6
627,CL0100,Webpage,Academicos,3,3,2023,6,5,77.6
628,CL0100,Webpage,Novelas,1,1,2023,6,4,76.3
629,CL0124,Regiones,Academicos,6,6,2023,8,6,63
630,CL0100,Webpage,Academicos,3,3,2023,11,4,72.8
631,CL0100,Webpage,Academicos,3,3,2023,6,7,75.1
632,CL0100,Webpage,Academicos,1,1,2023,6,7,85.5
633,CL0005,Regiones,CienciaFiccion,52,52,2023,12,6,64.1
634,CL0075,Santiago,Academicos,24,24,2023,8,3,71.8
635,CL0100,Webpage,Academicos,4,4,2023,6,3,62.6
636,CL0100,Webpage,CienciaFiccion,1,1,2023,10,1,79.5
637,CL0025,Santiago,CienciaFiccion,43,43,2023,7,7,56.6
638,CL0100,Webpage,Academicos,2,2,2023,10,1,60.6
639,CL0100,Webpage,Novelas,2,2,2023,6,7,81
640,CL0124,Regiones,Novelas,38,38,2023,2,6,69.9
641,CL0124,Regiones,Academicos,2,2,2024,1,2,65.8
642,CL0100,Webpage,Novelas,1,1,2023,1,1,50.2
643,CL0005,Regiones,Academicos,98,98,2023,10,3,58.5
644,CL0100,Webpage,CienciaFiccion,1,1,2024,1,3,63.3
645,CL0008,Regiones,Novelas,48,48,2023,3,4,45
646,CL0100,Webpage,Academicos,1,1,2023,2,2,74.5
647,CL0100,Webpage,Academicos,1,1,2024,2,3,63.8
648,CL0100,Webpage,Academicos,2,2,2023,5,1,85.3
649,CL0093,Regiones,Novelas,38,38,2023,8,4,66.3
650,CL0100,Webpage,Novelas,1,1,2023,11,1,54.7
651,CL0100,Webpage,CienciaFiccion,2,2,2023,6,6,75.7
652,CL0100,Webpage,Novelas,1,1,2023,6,3,63.2
653,CL0100,Webpage,Academicos,1,1,2023,6,7,82.7
654,CL0100,Webpage,CienciaFiccion,4,4,2023,10,2,69.4
655,CL0100,Webpage,Academicos,2,2,2023,12,5,55.1
656,CL0100,Webpage,CienciaFiccion,2,2,2023,6,2,78.9
657,CL0124,Regiones,Academicos,10,10,2023,7,9,86.9
658,CL0060,Santiago,Novelas,14,14,2024,1,3,69.5
659,CL0100,Webpage,Academicos,1,1,2023,10,1,74.1
660,CL0100,Webpage,Academicos,2,2,2023,12,4,72.6
661,CL0005,Regiones,Novelas,14,14,2023,7,3,66.1
662,CL0033,Santiago,Novelas,45,38,2024,2,4,62.3
663,CL0100,Webpage,Novelas,1,1,2023,10,5,64.2
664,CL0009,Regiones,Academicos,7,7,2024,2,10,61.6
665,CL0100,Webpage,Academicos,2,2,2023,5,1,71.8
666,CL0091,Regiones,Academicos,5,5,2023,2,1,75.8
667,CL0076,Regiones,CienciaFiccion,56,56,2023,12,25,73.4
668,CL0100,Webpage,CienciaFiccion,3,3,2023,6,5,72.9
669,CL0033,Santiago,Novelas,72,72,2023,4,6,68.7
670,CL0100,Webpage,Academicos,2,2,2023,10,5,66.1
671,CL0093,Regiones,CienciaFiccion,78,78,2024,1,14,54
672,CL0100,Webpage,Novelas,1,1,2023,2,0,59.1
673,CL0100,Webpage,CienciaFiccion,4,4,2023,12,4,61.6
674,CL0127,Santiago,Academicos,45,45,2023,8,3,53.4
675,CL0100,Webpage,CienciaFiccion,1,1,2023,12,3,39.2
676,CL0100,Webpage,CienciaFiccion,3,3,2023,12,6,64.9
677,CL0100,Webpage,CienciaFiccion,4,4,2023,3,2,86.8
678,CL0033,Santiago,Novelas,41,41,2023,8,6,58.6
679,CL0100,Webpage,Novelas,2,2,2023,2,1,59.4
680,CL0076,Regiones,Novelas,12,12,2023,9,6,63.1
681,CL0100,Webpage,CienciaFiccion,14,13,2023,12,12,89.8
682,CL0100,Webpage,Academicos,1,1,2023,6,7,84.7
683,CL0100,Webpage,Academicos,1,1,2024,1,1,53.6
684,CL0100,Webpage,Novelas,1,1,2023,6,3,76
685,CL0033,Santiago,Novelas,12,12,2024,3,6,87.9
686,CL0100,Webpage,CienciaFiccion,2,2,2023,10,3,51.3
687,CL0033,Santiago,Novelas,11,7,2024,2,4,54.8
688,CL0033,Santiago,Novelas,91,91,2023,9,4,61.7
689,CL0128,Santiago,CienciaFiccion,16,16,2023,12,4,56.9
690,CL0100,Webpage,Academicos,2,2,2023,6,1,72.2
691,CL0005,Regiones,CienciaFiccion,34,31,2024,3,8,76
692,CL0100,Webpage,Academicos,2,2,2023,5,2,48.9
693,CL0100,Webpage,Novelas,1,1,2023,6,5,57.8
694,CL0100,Webpage,Novelas,1,1,2023,6,2,62.4
695,CL0017,Santiago,Novelas,8,8,2023,10,2,80.5
696,CL0100,Webpage,Academicos,2,2,2023,6,6,47.9
697,CL0003,Regiones,Academicos,38,38,2023,2,5,56.6
698,CL0100,Webpage,Novelas,1,1,2023,4,4,74.4
699,CL0100,Webpage,CienciaFiccion,7,7,2024,1,2,65.1
700,CL0099,Regiones,Academicos,31,31,2023,10,1,46.4
701,CL0100,Webpage,Novelas,1,1,2023,3,1,67.3
702,CL0100,Webpage,Academicos,4,4,2023,5,1,59.6
703,CL0093,Regiones,CienciaFiccion,44,44,2023,8,3,66.9
704,CL0100,Webpage,CienciaFiccion,2,2,2023,5,2,72.6
705,CL0100,Webpage,Academicos,3,3,2023,2,2,64.5
706,CL0100,Webpage,Academicos,3,3,2023,10,1,79.3
707,CL0100,Webpage,CienciaFiccion,1,1,2023,2,0,70.3
708,CL0084,Regiones,CienciaFiccion,78,78,2024,1,13,66.3
709,CL0100,Webpage,CienciaFiccion,3,3,2023,6,5,78.9
710,CL0100,Webpage,CienciaFiccion,2,2,2023,6,6,54
711,CL0100,Webpage,CienciaFiccion,6,6,2023,5,2,56.7
712,CL0100,Webpage,Novelas,1,1,2024,1,1,70.5
713,CL0100,Webpage,CienciaFiccion,1,1,2023,9,2,70.7
714,CL0100,Webpage,CienciaFiccion,3,3,2023,10,1,77.6
715,CL0100,Webpage,Novelas,1,1,2023,10,0,88.4
716,CL0100,Webpage,CienciaFiccion,6,6,2023,11,4,73.5
717,CL0100,Webpage,CienciaFiccion,4,4,2023,12,4,89.5
718,CL0033,Santiago,Novelas,30,30,2023,10,1,61.3
719,CL0084,Regiones,Novelas,55,54,2023,10,13,62.9
720,CL0035,Santiago,Novelas,28,27,2023,10,8,58.5
721,CL0100,Webpage,Academicos,1,1,2023,1,2,71.9
722,CL0100,Webpage,Novelas,1,1,2023,2,2,58.1
723,CL0100,Webpage,Novelas,1,1,2023,10,3,65.1
724,CL0060,Santiago,Novelas,7,7,2023,6,2,73
725,CL0100,Webpage,CienciaFiccion,3,3,2023,5,1,64.7
726,CL0100,Webpage,Novelas,1,1,2023,11,5,57.4
727,CL0095,Regiones,Novelas,31,31,2023,8,1,61.7
728,CL0083,Santiago,Novelas,48,48,2023,4,3,64.3
729,CL0077,Regiones,CienciaFiccion,24,24,2023,7,5,80
730,CL0100,Webpage,Novelas,1,1,2024,1,1,81.6
731,CL0077,Regiones,CienciaFiccion,4,4,2023,7,2,59.5
732,CL0001,Regiones,Academicos,23,21,2023,5,6,74.3
733,CL0065,Regiones,Novelas,54,54,2023,5,3,58.8
734,CL0063,Santiago,Novelas,83,83,2023,11,6,56.8
735,CL0033,Santiago,Novelas,12,12,2023,4,1,57.4
736,CL0100,Webpage,Novelas,3,3,2023,11,1,71.1
737,CL0005,Regiones,Novelas,52,52,2023,9,10,60.4
738,CL0095,Regiones,Academicos,32,31,2024,2,2,59.9
739,CL0100,Webpage,CienciaFiccion,7,7,2023,4,1,59.7
740,CL0040,Santiago,Novelas,97,95,2024,2,7,56.4
741,CL0100,Webpage,CienciaFiccion,2,2,2023,10,1,67.7
742,CL0100,Webpage,CienciaFiccion,6,6,2023,10,2,66.8
743,CL0060,Santiago,Novelas,14,13,2024,2,6,75.6
744,CL0070,Regiones,Novelas,8,8,2023,5,7,82.5
745,CL0100,Webpage,CienciaFiccion,6,6,2023,12,6,49.8
746,CL0100,Webpage,CienciaFiccion,3,3,2023,6,7,82
747,CL0008,Regiones,Academicos,58,58,2023,7,4,66.9
748,CL0124,Regiones,Novelas,57,57,2023,10,3,58.7
749,CL0124,Regiones,Academicos,39,39,2023,9,4,58.2
750,CL0092,Regiones,Novelas,61,61,2024,2,3,64.6
751,CL0100,Webpage,CienciaFiccion,6,6,2023,12,7,68.4
752,CL0017,Santiago,CienciaFiccion,19,19,2023,8,1,65.2
753,CL0124,Regiones,Novelas,29,29,2023,9,5,59.8
754,CL0100,Webpage,Novelas,3,3,2023,6,4,74
755,CL0100,Webpage,CienciaFiccion,3,3,2023,3,0,59.4
756,CL0100,Webpage,Novelas,3,3,2023,1,0,78.4
757,CL0033,Santiago,Novelas,45,45,2023,9,5,60.8
758,CL0008,Regiones,Novelas,19,19,2023,5,5,59
759,CL0100,Webpage,CienciaFiccion,3,3,2023,10,1,78.6
760,CL0100,Webpage,CienciaFiccion,11,11,2023,6,6,65
761,CL0100,Webpage,CienciaFiccion,4,4,2024,2,3,75.2
762,CL0100,Webpage,Novelas,1,1,2023,10,1,50.9
763,CL0100,Webpage,CienciaFiccion,12,12,2023,2,0,64.4
764,CL0100,Webpage,Novelas,1,1,2023,3,1,67.4
765,CL0100,Webpage,Novelas,1,1,2024,1,1,75.7
766,CL0092,Regiones,Academicos,16,14,2023,5,6,77.7
767,CL0100,Webpage,Novelas,1,1,2024,2,2,72.9
768,CL0033,Santiago,CienciaFiccion,86,86,2023,7,2,53.1
769,CL0003,Regiones,Novelas,100,98,2023,12,10,51.8
770,CL0033,Santiago,Novelas,72,72,2023,6,5,63.1
771,CL0092,Regiones,Novelas,27,27,2023,4,2,67.7
772,CL0100,Webpage,Novelas,1,1,2023,5,1,65.6
773,CL0100,Webpage,Novelas,2,2,2023,10,1,76.7
774,CL0100,Webpage,Academicos,1,1,2023,2,1,75.8
775,CL0089,Santiago,Novelas,63,63,2023,8,3,61.7
776,CL0008,Regiones,Academicos,22,20,2023,10,6,70.3
777,CL0033,Santiago,Novelas,12,12,2024,3,6,74.2
778,CL0100,Webpage,CienciaFiccion,6,6,2023,11,4,67.4
779,CL0070,Regiones,CienciaFiccion,24,24,2023,11,8,83.3
780,CL0033,Santiago,CienciaFiccion,67,67,2023,11,2,59.3
781,CL0100,Webpage,Academicos,3,3,2023,6,3,62.4
782,CL0100,Webpage,Academicos,2,2,2023,3,2,73.7
783,CL0100,Webpage,Novelas,1,1,2023,3,1,69.7
784,CL0100,Webpage,Academicos,1,1,2023,5,3,70.7
785,CL0092,Regiones,CienciaFiccion,22,22,2024,2,3,82.9
786,CL0100,Webpage,Academicos,1,1,2023,4,1,73.7
787,CL0100,Webpage,Novelas,3,3,2023,2,0,92.4
788,CL0099,Regiones,Novelas,10,10,2024,3,3,84
789,CL0005,Regiones,Novelas,38,38,2023,4,4,62.7
790,CL0100,Webpage,CienciaFiccion,8,8,2023,6,5,84.4
791,CL0100,Webpage,Novelas,1,1,2023,4,1,64.8
792,CL0100,Webpage,CienciaFiccion,6,6,2023,6,5,52.7
793,CL0100,Webpage,CienciaFiccion,5,5,2023,12,7,61.4
794,CL0099,Regiones,Academicos,81,81,2023,4,7,65.1
795,CL0100,Webpage,Academicos,1,1,2023,6,6,83.4
796,CL0100,Webpage,CienciaFiccion,3,3,2023,6,7,67.9
797,CL0100,Webpage,CienciaFiccion,8,8,2023,6,5,92.6
798,CL0100,Webpage,Academicos,1,1,2023,4,1,73.3
799,CL0100,Webpage,CienciaFiccion,9,9,2023,6,5,74.2
800,CL0100,Webpage,Academicos,3,2,2024,2,2,65.9
801,CL0008,Regiones,Novelas,34,29,2023,9,7,63.4
802,CL0100,Webpage,CienciaFiccion,2,2,2023,4,1,79.8
803,CL0100,Webpage,CienciaFiccion,13,13,2023,11,5,70.7
804,CL0100,Webpage,Novelas,1,1,2023,5,3,65.5
805,CL0003,Regiones,Novelas,31,31,2023,8,3,58.9
806,CL0100,Webpage,Novelas,1,1,2024,2,3,76.1
807,CL0100,Webpage,Academicos,2,2,2023,4,1,73.3
808,CL0100,Webpage,Academicos,2,2,2023,6,5,78.7
809,CL0100,Webpage,Novelas,1,1,2023,12,2,66.1
810,CL0100,Webpage,Novelas,1,1,2023,12,3,60.7
811,CL0001,Regiones,CienciaFiccion,12,12,2023,5,2,71.2
812,CL0091,Regiones,Novelas,21,21,2023,3,9,50.9
813,CL0100,Webpage,Academicos,4,4,2023,6,7,54.9
814,CL0100,Webpage,Academicos,9,9,2023,2,0,78.6
815,CL0100,Webpage,Academicos,1,1,2023,11,4,70.7
816,CL0095,Regiones,CienciaFiccion,100,100,2023,7,1,52
817,CL0008,Regiones,Novelas,23,17,2023,9,7,58.3
818,CL0100,Webpage,Novelas,1,1,2023,12,6,68.4
819,CL0017,Santiago,Novelas,4,4,2024,2,2,78.2
820,CL0018,Santiago,Academicos,10,10,2023,4,6,72.3
821,CL0033,Santiago,Academicos,60,60,2023,12,1,67.9
822,CL0033,Santiago,CienciaFiccion,29,29,2023,12,2,65.5
823,CL0100,Webpage,Novelas,2,2,2023,6,6,83.3
824,CL0093,Regiones,Novelas,25,25,2023,1,2,69.1
825,CL0076,Regiones,Academicos,51,51,2023,2,5,67.2
826,CL0009,Regiones,Novelas,17,16,2023,12,7,85.1
827,CL0100,Webpage,Academicos,2,2,2023,10,0,70.5
828,CL0100,Webpage,Novelas,7,7,2024,3,7,71.8
829,CL0100,Webpage,CienciaFiccion,3,3,2024,1,2,50.8
830,CL0100,Webpage,Academicos,1,1,2023,6,5,56
831,CL0075,Santiago,Novelas,6,6,2023,1,2,56.9
832,CL0017,Santiago,Novelas,24,24,2023,6,1,70.5
833,CL0010,Regiones,Academicos,48,37,2024,2,5,52.8
834,CL0001,Regiones,Novelas,78,69,2024,3,14,56.4
835,CL0100,Webpage,Novelas,1,1,2023,12,1,70
836,CL0100,Webpage,CienciaFiccion,9,9,2023,6,4,61.4
837,CL0004,Regiones,CienciaFiccion,77,77,2023,4,7,49.6
838,CL0051,Santiago,Novelas,34,34,2023,3,6,51.5
839,CL0009,Regiones,Novelas,30,30,2023,8,5,58
840,CL0092,Regiones,Novelas,6,6,2023,10,6,49
841,CL0100,Webpage,Novelas,1,1,2023,6,7,70.9
842,CL0093,Regiones,CienciaFiccion,67,67,2023,11,10,74.9
