puntos,precio,provincia,region_1,region_2,critico,variedad
93,125,California,Napa Valley,Napa,Virginie Boone,Bordeaux-style Red Blend
90,125,California,Sonoma Coast,Sonoma,Virginie Boone,Pinot Noir
95,125,California,Edna Valley,Central Coast,Matt Kettmann,Pinot Noir
93,125,California,Calistoga,Napa,Virginie Boone,Cabernet Sauvignon
92,125,California,Oakville,Napa,Virginie Boone,Cabernet Sauvignon
93,125,California,Napa Valley,Napa,Virginie Boone,Cabernet Franc-Merlot
91,125,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
90,125,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
94,120,Oregon,Walla Walla Valley (OR),Oregon Other,Sean P. Sullivan,Syrah
94,120,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
95,120,California,North Coast,North Coast,Jim Gordon,Sparkling Blend
95,120,Oregon,Walla Walla Valley (OR),Oregon Other,Sean P. Sullivan,Grenache
96,120,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
95,120,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
94,120,California,Temecula Valley,South Coast,Matt Kettmann,Red Blend
93,120,California,Howell Mountain,Napa,Virginie Boone,Cabernet Sauvignon
94,120,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Grenache
90,120,California,Sonoma County,Sonoma,Virginie Boone,Bordeaux-style Red Blend
90,120,California,Stags Leap District,Napa,Virginie Boone,Cabernet Sauvignon
92,120,California,Napa Valley,Napa,Virginie Boone,Petit Verdot
90,120,California,Sonoma County,Sonoma,Virginie Boone,Bordeaux-style Red Blend
88,120,California,Howell Mountain,Napa,Virginie Boone,Cabernet Sauvignon
94,120,California,North Coast,North Coast,Jim Gordon,Sparkling Blend
94,120,California,Carneros,Napa-Sonoma,Virginie Boone,Pinot Noir
96,120,California,North Coast,North Coast,Jim Gordon,Sparkling Blend
94,120,Oregon,Walla Walla Valley (OR),Oregon Other,Sean P. Sullivan,Syrah
93,120,California,St. Helena,Napa,Virginie Boone,Red Blend
94,120,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
92,120,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
90,120,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
92,120,California,Howell Mountain,Napa,Virginie Boone,Cabernet Sauvignon
94,120,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
91,120,California,Diamond Mountain District,Napa,Virginie Boone,Cabernet Sauvignon
91,120,California,Rutherford,Napa,Virginie Boone,Cabernet Sauvignon
95,120,California,North Coast,North Coast,Jim Gordon,Sparkling Blend
89,119,California,Paso Robles,Central Coast,Matt Kettmann,Merlot
93,119,California,Paso Robles,Central Coast,Matt Kettmann,Cabernet Sauvignon
90,118,California,Diamond Mountain District,Napa,Virginie Boone,Cabernet Sauvignon
92,118,California,Oakville,Napa,Virginie Boone,Cabernet Sauvignon
93,116,California,Sonoma Mountain,Sonoma,Virginie Boone,Pinot Noir
93,115,California,Yountville,Napa,Virginie Boone,Bordeaux-style Red Blend
88,115,California,Rutherford,Napa,Virginie Boone,Cabernet Sauvignon
97,115,California,Fort Ross-Seaview,Sonoma,Virginie Boone,Pinot Noir
96,115,California,Fort Ross-Seaview,Sonoma,Virginie Boone,Pinot Noir
96,115,California,Fort Ross-Seaview,Sonoma,Virginie Boone,Pinot Noir
91,115,California,Napa Valley,Napa,Virginie Boone,Bordeaux-style Red Blend
92,115,California,Stags Leap District,Napa,Virginie Boone,Petite Sirah
93,115,California,Napa Valley,Napa,Virginie Boone,Chardonnay
94,115,California,Napa Valley,Napa,Virginie Boone,Cabernet Franc
95,115,California,Yountville,Napa,Virginie Boone,Cabernet Sauvignon
94,115,California,Napa Valley,Napa,Virginie Boone,Cabernet Franc
96,115,California,Fort Ross-Seaview,Sonoma,Virginie Boone,Pinot Noir
95,115,California,Fort Ross-Seaview,Sonoma,Virginie Boone,Pinot Noir
94,115,California,Fort Ross-Seaview,Sonoma,Virginie Boone,Pinot Noir
93,115,California,Rutherford,Napa,Virginie Boone,Cabernet Sauvignon
94,115,California,Rutherford,Napa,Virginie Boone,Cabernet Sauvignon
94,115,California,Oakville,Napa,Virginie Boone,Cabernet Sauvignon
90,115,California,Napa Valley,Napa,Virginie Boone,Cabernet Franc
90,115,California,Alexander Valley,Sonoma,Virginie Boone,Bordeaux-style Red Blend
95,115,California,Fort Ross-Seaview,Sonoma,Virginie Boone,Pinot Noir
92,115,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
91,115,California,Alexander Valley,Sonoma,Virginie Boone,Bordeaux-style Red Blend
93,115,California,Napa Valley,Napa,Virginie Boone,Chardonnay
93,115,California,Fort Ross-Seaview,Sonoma,Virginie Boone,Pinot Noir
97,115,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Grenache
96,115,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
96,115,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
93,115,California,Oakville,Napa,Virginie Boone,Cabernet Sauvignon
91,112,California,Rutherford,Napa,Virginie Boone,Cabernet Sauvignon
90,111,California,Oak Knoll District,Napa,Virginie Boone,Cabernet Sauvignon
93,110,California,St. Helena,Napa,Virginie Boone,Cabernet Sauvignon
92,110,California,Oak Knoll District,Napa,Virginie Boone,Bordeaux-style Red Blend
93,110,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
88,110,California,Rutherford,Napa,Virginie Boone,Cabernet Sauvignon
91,110,California,Atlas Peak,Napa,Virginie Boone,Cabernet Sauvignon
91,110,California,Stags Leap District,Napa,Virginie Boone,Cabernet Sauvignon
85,110,California,Oak Knoll District,Napa,Virginie Boone,Red Blend
94,110,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
95,110,Oregon,Walla Walla Valley (OR),Oregon Other,Paul Gregutt,Grenache
94,110,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
94,110,California,Napa Valley,Napa,Virginie Boone,Bordeaux-style Red Blend
84,110,California,Mount Veeder,Napa,Virginie Boone,Cabernet Sauvignon
94,110,Oregon,Walla Walla Valley (OR),Oregon Other,Paul Gregutt,Syrah
90,110,California,Stags Leap District,Napa,Virginie Boone,Cabernet Sauvignon
93,110,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Pinot Noir
94,110,California,Yountville,Napa,Virginie Boone,Cabernet Sauvignon
93,110,California,Mount Veeder,Napa,Virginie Boone,Cabernet Sauvignon
91,110,California,Stags Leap District,Napa,Virginie Boone,Bordeaux-style Red Blend
94,110,California,North Coast,North Coast,Jim Gordon,Champagne Blend
93,110,California,St. Helena,Napa,Virginie Boone,Cabernet Sauvignon
95,110,California,Carneros,Napa-Sonoma,Virginie Boone,Chardonnay
88,110,California,Oak Knoll District,Napa,Virginie Boone,Merlot
93,110,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
96,110,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Cabernet Sauvignon
93,110,California,Green Valley,Sonoma,Virginie Boone,Sparkling Blend
90,110,California,Stags Leap District,Napa,Virginie Boone,Cabernet Sauvignon
89,108,California,Rutherford,Napa,Virginie Boone,Cabernet Sauvignon
91,108,California,Coombsville,Napa,Virginie Boone,Cabernet Sauvignon
85,107,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
85,107,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
87,106,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
87,106,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
92,105,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
93,105,California,Rutherford,Napa,Virginie Boone,Cabernet Sauvignon
94,105,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
94,105,California,Yountville,Napa,Virginie Boone,Cabernet Sauvignon
95,105,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
91,105,California,St. Helena,Napa,Virginie Boone,Cabernet Sauvignon
95,105,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
94,105,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
94,105,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
95,105,California,Calistoga,Napa,Virginie Boone,Cabernet Sauvignon
95,105,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
94,105,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
93,105,California,Stags Leap District,Napa,Virginie Boone,Cabernet Sauvignon
93,105,California,Atlas Peak,Napa,Virginie Boone,Cabernet Sauvignon
93,105,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
92,105,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
92,105,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
92,105,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
94,105,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
88,105,California,Napa Valley,Napa,Virginie Boone,Cabernet Franc
90,105,California,Oakville,Napa,Virginie Boone,Cabernet Sauvignon
90,105,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
90,105,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,Pinot Noir
90,105,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
90,105,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
91,105,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
91,105,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Red Blend
96,102,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Pinot Noir
88,102,California,Napa Valley,Napa,Virginie Boone,Red Blend
93,102,California,San Francisco Bay,Central Coast,Matt Kettmann,Pinot Noir
86,100,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
93,100,California,Central Coast,Central Coast,Matt Kettmann,Red Blend
94,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
84,100,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
93,100,California,Edna Valley,Central Coast,Matt Kettmann,Pinot Noir
92,100,California,Livermore Valley,Central Coast,Virginie Boone,Cabernet Sauvignon
92,100,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
88,100,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
90,100,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Red Blend
92,100,California,Napa Valley,Napa,Virginie Boone,Bordeaux-style Red Blend
89,100,California,Saddle Rock-Malibu,South Coast,Matt Kettmann,Syrah
93,100,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
94,100,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
92,100,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
93,100,California,Alexander Valley,Sonoma,Virginie Boone,Cabernet Sauvignon
91,100,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
91,100,California,Amador County,Sierra Foothills,Jim Gordon,Barbera
88,100,Oregon,McMinnville,Willamette Valley,Paul Gregutt,Pinot Noir
89,100,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
93,100,California,Paso Robles,Central Coast,Matt Kettmann,Cabernet Sauvignon
92,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
91,100,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
90,100,Washington,Washington,Washington Other,Paul Gregutt,Cabernet Sauvignon
93,100,California,Napa Valley,Napa,Virginie Boone,Red Blend
93,100,California,Sonoma Valley,Sonoma,Virginie Boone,Bordeaux-style Red Blend
92,100,California,Edna Valley,Central Coast,Matt Kettmann,Pinot Noir
89,100,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
89,100,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
92,100,California,Livermore Valley,Central Coast,Virginie Boone,Cabernet Sauvignon
88,100,California,Saddle Rock-Malibu,South Coast,Matt Kettmann,Viognier
90,100,California,Amador County,Sierra Foothills,Jim Gordon,Zinfandel
93,100,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
93,100,California,Central Coast,Central Coast,Matt Kettmann,Red Blend
92,100,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Red Blend
92,100,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
93,100,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
86,100,California,Saddle Rock-Malibu,South Coast,Matt Kettmann,Viognier
92,100,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Chardonnay
93,100,California,Alexander Valley,Sonoma,Virginie Boone,Cabernet Sauvignon
94,100,California,Adelaida District,Central Coast,Matt Kettmann,Red Blend
92,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
91,100,California,Mount Veeder,Napa,Virginie Boone,Cabernet Sauvignon
91,100,California,Spring Mountain District,Napa,Virginie Boone,Cabernet Sauvignon
92,100,California,Napa Valley,Napa,Virginie Boone,Cabernet Blend
93,100,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,Pinot Noir
94,100,California,Sonoma Mountain,Sonoma,Virginie Boone,Chardonnay
89,100,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
96,100,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Pinot Noir
95,100,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
91,100,California,St. Helena,Napa,Virginie Boone,Cabernet Sauvignon
93,100,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,Pinot Noir
90,100,California,Calistoga,Napa,Virginie Boone,Red Blend
89,100,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,Pinot Noir
95,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
94,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
92,100,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
92,100,California,Howell Mountain,Napa,Virginie Boone,Cabernet Sauvignon
90,100,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
88,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Syrah
93,100,Oregon,McMinnville,Willamette Valley,Paul Gregutt,Pinot Noir
85,100,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
97,100,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
91,100,California,Napa Valley,Napa,Virginie Boone,Bordeaux-style Red Blend
94,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
86,100,California,Livermore Valley,Central Coast,Virginie Boone,Red Blend
93,100,California,Oakville,Napa,Virginie Boone,Cabernet Sauvignon
88,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Syrah
92,100,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
90,100,California,Mount Veeder,Napa,Virginie Boone,Cabernet Sauvignon
89,100,Oregon,McMinnville,Willamette Valley,Paul Gregutt,Pinot Noir
95,100,Washington,Washington,Washington Other,Sean P. Sullivan,Red Blend
92,100,California,Edna Valley,Central Coast,Matt Kettmann,Pinot Noir
94,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
93,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
91,100,California,Howell Mountain,Napa,Virginie Boone,Cabernet Sauvignon
86,100,California,Livermore Valley,Central Coast,Virginie Boone,Red Blend
94,100,California,Rutherford,Napa,Virginie Boone,Cabernet Sauvignon
93,100,California,Livermore Valley,Central Coast,Virginie Boone,Cabernet Sauvignon
93,100,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
91,100,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Red Blend
91,100,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,Cabernet Sauvignon
87,100,California,Amador County,Sierra Foothills,Virginie Boone,Zinfandel
94,100,California,Napa Valley,Napa,Virginie Boone,Red Blend
96,100,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Syrah
91,100,California,Calistoga,Napa,Virginie Boone,Cabernet Sauvignon
92,100,California,Livermore Valley,Central Coast,Virginie Boone,Cabernet Sauvignon
92,100,California,Napa Valley,Napa,Virginie Boone,Red Blend
97,100,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Cabernet Sauvignon
96,100,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Cabernet Sauvignon-Syrah
95,100,California,Amador County,Sierra Foothills,Jim Gordon,Zinfandel
93,100,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
86,100,California,Temecula Valley,South Coast,Matt Kettmann,Cabernet Sauvignon
86,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Syrah
94,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
90,100,California,St. Helena,Napa,Virginie Boone,Cabernet Sauvignon
93,100,California,Saddle Rock-Malibu,South Coast,Matt Kettmann,Red Blend
96,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
92,100,California,Sonoma Coast,Sonoma,Virginie Boone,Pinot Noir
90,100,California,Oakville,Napa,Virginie Boone,Cabernet Sauvignon
86,100,California,Temecula Valley,South Coast,Matt Kettmann,Cabernet Sauvignon
93,100,California,Paso Robles,Central Coast,Matt Kettmann,Syrah
91,100,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
92,100,California,Napa Valley,Napa,Virginie Boone,Red Blend
95,100,Washington,Washington,Washington Other,Paul Gregutt,Cabernet Sauvignon-Syrah
88,100,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
91,100,California,Stags Leap District,Napa,Virginie Boone,Cabernet Sauvignon
95,100,California,Adelaida District,Central Coast,Matt Kettmann,Cabernet Sauvignon
93,100,Washington,Snipes Mountain,Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
91,100,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
90,100,California,Moon Mountain District Sonoma County,Sonoma,Virginie Boone,Bordeaux-style Red Blend
96,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
95,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
89,100,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
87,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
90,100,California,Oak Knoll District,Napa,Virginie Boone,Cabernet Sauvignon
90,100,California,Amador County,Sierra Foothills,Jim Gordon,Barbera
93,100,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
92,100,California,Rutherford,Napa,Virginie Boone,Cabernet Sauvignon
94,100,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
91,100,California,Santa Maria Valley,Central Coast,Matt Kettmann,Dolcetto
92,100,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
91,100,California,Stags Leap District,Napa,Virginie Boone,Cabernet Sauvignon
92,100,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,Tempranillo
94,100,California,Alexander Valley,Sonoma,Virginie Boone,Cabernet Sauvignon
