ID,name,category,main_category,currency,goal,pledged,state,backers,country,usd_pledged_real,usd_goal_real
1427260686,Beetlejuice Live! (Canceled),Theater,Theater,USD,2500,320,canceled,8,US,320,2500
63738592,Diabolical Madness Animated in Metal,Sculpture,Art,USD,13003,2725,failed,45,US,2725,13003
1206488238,Aspiring Artist,Music,Music,USD,12000,22,failed,1,US,22,12000
1768681216,The Scene,Shorts,Film & Video,USD,1500,50,failed,1,US,50,1500
709110017,The Ocean Black,Narrative Film,Film & Video,USD,100000,6511,failed,37,US,6511,100000
1548529408,Awesome New Food Truck Brand,Food,Food,USD,30000,10,failed,1,US,10,30000
437301238,The future of N e w C i t y L i o n s,Indie Rock,Music,USD,2000,2025.01,successful,34,US,2025.01,2000
599816876,Finding My Dreams: Matt Tucker,Country & Folk,Music,USD,2000,2100,successful,11,US,2100,2000
1163611905,Birthday Cake in a Jar,Food,Food,USD,100,5,failed,1,US,5,100
157500990,Array° Sole Solution shoe rack,Product Design,Design,USD,5000,495,failed,3,US,495,5000
1606226368,SecretChopsticks is coming to your dining room! (Canceled),Food,Food,USD,10000,399,canceled,1,US,399,10000
1644264449,"No, I Don't Own A Ferrari",Publishing,Publishing,GBP,10000,185,failed,7,GB,279.51,15108.48
780158582,Cate Richie's 1st album! (Canceled),Country & Folk,Music,CAD,10000,25,canceled,1,CA,18.94,7575.18
867617557,Eminent Domain: MICROCOSM + TMG Promos,Tabletop Games,Games,USD,5000,61915.07,successful,3838,US,61915.07,5000
568329767,Grip Boost Golf: Re-grip Your Golf Game With Just a Spray!,Technology,Technology,USD,8000,3785,failed,45,US,3785,8000
1132624464,Discovering the 50 States,Photobooks,Photography,USD,500,21,failed,2,US,21,500
2032136042,Routine - Short Film on Depression,Drama,Film & Video,CAD,700,1203,successful,16,CA,903.63,525.8
584921307,Plant-Life: Fun Planters for the Home and Office,Product Design,Design,USD,500,1298,successful,25,US,1298,500
594469318,Time 2 RE:INVENT,Art Books,Publishing,USD,7500,17531,successful,346,US,17531,7500
1339967194,INFINITE YES! a gathering in celebration of creative spirit.,Art,Art,USD,6500,6796.01,successful,83,US,6796.01,6500
1350478888,The Bristol Belt Bag,Accessories,Fashion,USD,10000,5987,failed,59,US,5987,10000
653698002,Custom RPG Dice,Tabletop Games,Games,USD,3500,2069,failed,88,US,2069,3500
1840935712,The Heart Of A Survivor,Nonfiction,Publishing,USD,5500,20,failed,1,US,20,5500
1123993517,Handmade Home Items Collection,Candles,Crafts,USD,2750,48,failed,4,US,48,2750
334905227,Emily Burdette - BE HERE,Pop,Music,USD,800,810,successful,18,US,810,800
34487292,Bunnies Unbound: The Exhibition.,Art,Art,AUD,475,1515.33,successful,40,AU,1422.98,446.05
405600726,Victory Day Commemoration,Country & Folk,Music,GBP,400,433,successful,19,GB,667.41,616.54
1596992841,Eurve,Product Design,Design,HKD,1200000,1400,canceled,2,HK,180.39,154623.23
964879004,RADICAL HEROES : CRIMSON CITY CRISIS,Video Games,Games,USD,25000,181,canceled,14,US,181,25000
2052976729,Omiga | the one minute game,Tabletop Games,Games,EUR,10000,21917,successful,804,DE,23955.36,10930.04
1107481218,Crossing Over,Documentary,Film & Video,USD,4000,4597.11,successful,77,US,4597.11,4000
819214091,A 4th Season of Open Throttle 360,Film & Video,Film & Video,USD,40000,660,failed,11,US,660,40000
697586226,Sk8-Kamp 2017 - 7th year at Burning Man,Public Art,Art,USD,7000,1361,failed,23,US,1361,7000
1278415950,Gun,Film & Video,Film & Video,USD,2500,2575,successful,27,US,2575,2500
1157057099,Art of endangered animals,Painting,Art,EUR,1000,1146,successful,30,NL,1348.27,1176.5
1132204798,Stock Aerial Video and Photo of Chicago & U.S. Skylines,Film & Video,Film & Video,USD,550,556,successful,5,US,556,550
1812153368,Age of the Demigods: Online,Video Games,Games,USD,500000,8,failed,1,US,8,500000
1572917522,"Girls, Girls, Girls!",Theater,Theater,USD,2000,265,failed,8,US,265,2000
431388466,Polaroid Hotel,Photography,Photography,USD,12500,13618,successful,166,US,13618,12500
1777707042,Headlong,Drama,Film & Video,USD,3500,3703,successful,27,US,3703,3500
1578386645,Have Food Will Travel,Film & Video,Film & Video,USD,10500,940,failed,14,US,940,10500
1690016508,Whispergun-Die Happy (Canceled),Indie Rock,Music,USD,600,220,canceled,2,US,220,600
146210717,Into the Nanten: Journal Three,Fiction,Publishing,USD,15600,6242,failed,78,US,6242,15600
92187612,THE BIT POUCH,Design,Design,USD,10000,10952,successful,121,US,10952,10000
1598775325,Hyde,Live Games,Games,GBP,50000,13131,failed,323,GB,20319.71,77373.03
319336600,The Continuum,Fiction,Publishing,USD,5000,659,failed,22,US,659,5000
439376365,GHT Transport Logger,Hardware,Technology,USD,35000,1177,failed,20,US,1177,35000
185884235,Scariest music video ever ( you get to be a zombie too),Film & Video,Film & Video,USD,500,500.13,successful,7,US,500.13,500
229192710,Carnality Premier,Dance,Dance,USD,4500,106,failed,3,US,106,4500
1298976450,Like We Don't Exist: Refugee Film Finishing Fund,Documentary,Film & Video,USD,15000,15311,successful,142,US,15311,15000
1075275634,Guitar Lineage,Web,Technology,GBP,1800,176,failed,14,GB,230.13,2353.56
698895067,"Artist Residency, Imagine Gallery, Beijing",Mixed Media,Art,USD,1500,190,failed,4,US,190,1500
789900313,Kit Culture: Performance-inspired style for an active life.,Apparel,Fashion,USD,5000,5130,successful,49,US,5130,5000
1475581090,London Calling - Study Overseas Part 3,Classical Music,Music,USD,500,551,successful,6,US,551,500
748173173,Longing of Love: A Song for Piano & Other Instruments,Music,Music,USD,17000,387,failed,8,US,387,17000
252609810,MauwMauw Coloured Cat Lens Case,Product Design,Design,EUR,3500,195,failed,19,NL,217.7,3907.38
1607273255,Signal Boost: A Free/Open Source Narrative,Nonfiction,Publishing,USD,4600,1508,failed,32,US,1508,4600
167877318,Mounted Rennaisance Knights,Tabletop Games,Games,GBP,3000,4169,successful,58,GB,5404.04,3888.73
60763944,Becca Scott's First Record,Pop,Music,USD,5500,5620,successful,63,US,5620,5500
1541488105,Northern Borders - Feature Film (Canceled),Narrative Film,Film & Video,USD,56000,10831,canceled,66,US,10831,56000
530166773,Operation Hawktober Sky: Send BHS into Space!,Technology,Technology,USD,1300,1414.13,successful,47,US,1414.13,1300
1042602981,Pocket Ops - Deduction and Area Control,Tabletop Games,Games,USD,5000,24090,successful,1154,US,24090,5000
727888185,Bumbu Underwear - Eco ethical bamboo underwear,Fashion,Fashion,AUD,10000,10330,successful,79,AU,7893.33,7641.17
1119353330,Cinderella - An Egyptian Story,Theater,Theater,USD,750,150,failed,6,US,150,750
1365379651,Censored: A Party Game for Inappropriate Minds,Playing Cards,Games,USD,40000,981,failed,26,US,981,40000
1057465524,"Promote new, self-published historical novel set in Shanghai",Publishing,Publishing,USD,425,535,successful,20,US,535,425
1335148940,Trolling,Fiction,Publishing,USD,1200,330,failed,7,US,330,1200
963090436,A SATIRE ON U.S. GEOPOLITICS AND DOMESTIC AFFAIRS,Sculpture,Art,USD,2500,2505,successful,17,US,2505,2500
2143381969,The GTVs Debut Album,Rock,Music,USD,1100,1301,successful,22,US,1301,1100
664415077,Oh Brother Brand™,Design,Design,USD,7500,7792,successful,117,US,7792,7500
2035478821,The Fire Sermon - NEW from John Statz,Rock,Music,USD,12000,12347,successful,169,US,12347,12000
1024495440,"Bedlam Rep Presents ""Not About Heroes""",Theater,Theater,USD,5000,150,failed,4,US,150,5000
161524056,N.E.D. Six Degrees Album Release,Rock,Music,USD,10000,3973,failed,55,US,3973,10000
76535757,Covington is Awesome,Film & Video,Film & Video,USD,4000,4230,successful,87,US,4230,4000
2067477622,Run Away,Shorts,Film & Video,GBP,780,791,successful,35,GB,1189.21,1172.67
1551041696,"Ode - a dance theatre, spoken word solo about a gay boy <3",Performances,Dance,GBP,1000,1194,successful,70,GB,1613.97,1351.73
1770908511,Legado - Legacy,Documentary,Film & Video,USD,3510,180,failed,8,US,180,3510
1996087053,WE'RE BACK EASTCOASTCLOTHING,Fashion,Fashion,USD,15000,15498,successful,148,US,15498,15000
1137400188,Bows and Bare Feet: Mother and Daughter Clothing Line,Apparel,Fashion,USD,9000,1,failed,1,US,1,9000
410273046,Privileged Zone - Premium Social Network (Canceled),Web,Technology,SEK,450000,90,canceled,1,SE,10.94,54709.25
1460122154,Truth or Conspiracy,Playing Cards,Games,USD,10000,1097,failed,23,US,1097,10000
541537377,The People of Guam: a look into chamorro culture and history,Journalism,Journalism,USD,4000,250,failed,3,US,250,4000
1520284650,Gype: Bringing G.K. Chesterton & H.G. Wells' Game to Life,Games,Games,USD,1500,5912.21,successful,145,US,5912.21,1500
1202597786,Connecting Dots,Documentary,Film & Video,USD,2500,2611,successful,35,US,2611,2500
1602459277,The Amazing Shortcut Keypad,DIY Electronics,Technology,GBP,3000,1158.11,failed,125,GB,1504.61,3897.57
1063717721,TORGHUMOR - Charter,Comedy,Film & Video,SEK,25000,37657,successful,212,SE,4402.63,2922.85
452621712,Gary Graves New Recording,Country & Folk,Music,USD,2500,795,failed,17,US,795,2500
362034967,Build Platform To Run Android OS On Iphone 5 Models,Software,Technology,USD,500000,59,failed,3,US,59,500000
2043995389,Come Seek with Me Elsewhere,Photobooks,Photography,GBP,12500,13676,successful,307,GB,21484.23,19636.8
484820653,Rogue Reds Calendar,Photography,Photography,USD,250,253,successful,6,US,253,250
2127561108,CARDology is a deck of cards/calendar. VERY INTERESTING!!!,Playing Cards,Games,USD,7000,1177,failed,27,US,1177,7000
1380123648,The New England Bicycle Expo,Product Design,Design,USD,3000,225,failed,8,US,225,3000
1118377071,Pocket Beta Climbing Guide for Android,Technology,Technology,USD,2500,75,failed,4,US,75,2500
2000722211,Beautiful Chesterfield luggage from salvaged genuine leather,Accessories,Fashion,GBP,15000,906,failed,22,GB,1553.2,25715.31
736181217,Water - The Dance of Life  |  Artistic Documentary,Documentary,Film & Video,USD,15551,555,failed,2,US,555,15551
894652833,Toasted Gourmet Popcorn - Recommended by C4's Sunday Brunch,Food,Food,GBP,5000,607,failed,32,GB,933.76,7691.6
1529473949,The Growth Hacker's Guide to the Galaxy,Nonfiction,Publishing,USD,10000,10783,successful,152,US,10783,10000
851319430,I Dig Persepolis!,Shorts,Film & Video,USD,2000,2136,successful,79,US,2136,2000
547414854,Kenya's Running Brand,Fashion,Fashion,USD,12500,1598,failed,41,US,1598,12500
1295820078,Hey Girl! Threads - Pre & Post workout Apparel,Apparel,Fashion,AUD,3500,885,failed,11,AU,678.47,2683.23
1832353495,HEART OF DARKNESS - AN ART?OPERA COLLISION,Immersive,Theater,USD,7000,7600,successful,52,US,7600,7000
1200616945,Deviated Septum: An epic journey through South America,Documentary,Film & Video,USD,15000,481,failed,6,US,481,15000
253723138,Normalize Breastfeeding Photo Book for OB/Ped & WIC Offices,Photobooks,Photography,USD,12500,676,failed,25,US,676,12500
189555714,Andromeda Wild,Video Games,Games,CAD,35000,2845,failed,65,CA,2038.55,25078.82
1819328728,Speechwriters LLC - New Album! Music Videos!,Music,Music,USD,6000,6230.23,successful,151,US,6230.23,6000
1770480694,"A Better Dreidel - Unplug, Connect, Have Fun",Tabletop Games,Games,USD,1650,3693,successful,59,US,3693,1650
2073152204,"Mr Nishikawa light Novel 1 of 3, - NuName fanzine 1st issue",Comics,Comics,GBP,1050,241,failed,10,GB,367.77,1602.32
1660199728,BuildDonuts.com - Help Change The Donut Game,Food,Food,USD,2500,322,failed,45,US,322,2500
1022644923,STAR SHIFT,Video Games,Games,EUR,200000,2001,failed,70,IT,2122.85,212179.08
1758342868,"Help me do this right, for you...",Music,Music,USD,500,766,successful,20,US,766,500
1004516410,The Alaina Blair CD-Tour Project,Indie Rock,Music,USD,10000,1,failed,1,US,1,10000
412935637,comicbook (Canceled),Conceptual Art,Art,USD,666,1303,canceled,26,US,1303,666
1194989970,PROTOJECTION,Drama,Film & Video,GBP,200,220,successful,2,GB,335.66,305.15
862013448,Canning Full Circle cookbook,Publishing,Publishing,USD,48000,1173,failed,18,US,1173,48000
1691611639,"World's Thinnest Heated Liners - Vest, Gloves and Socks",Wearables,Technology,CAD,10000,12750,successful,57,CA,9903.68,7767.59
998223413,I can haz login? (Canceled),Software,Technology,USD,10000,57,canceled,6,US,57,10000
528571431,WIRETAP Playing Cards [Backtrace],Product Design,Design,USD,7250,1753,failed,86,US,1753,7250
1831452949,"Help Save our Open Arts- & Crafts-Shop in Dresden, Germany!",Crafts,Crafts,EUR,9000,2886,failed,54,DE,3149.8,9822.65
1000620551,Islamic World - Strategic gaming with Islamic values,Mobile Games,Games,GBP,1925,293,failed,5,GB,485.72,3191.15
522086517,The sticker that will save the world,Design,Design,USD,350,406,successful,48,US,406,350
506297891,Wander Magazine,Publishing,Publishing,AUD,25000,220,failed,5,AU,157.77,17928.86
630374869,SEBASTIAN'S RELATIVITY - a new book by Jonathan Greenhause,Fiction,Publishing,USD,500,1531,successful,65,US,1531,500
569312390,A BOOK ABOUT HANDS,Art Books,Publishing,EUR,11605,3402,failed,79,IT,3718.4,12684.31
150703414,Road to Pandemonium,Comics,Comics,USD,18000,18070,successful,166,US,18070,18000
1050217950,i3 Detroit: The Expansion (Canceled),Technology,Technology,USD,25000,10,canceled,2,US,10,25000
885841536,Alien dodge,Games,Games,GBP,2000,2,failed,2,GB,3.01,3010.23
1937690258,Rash- An Illustrated Novella,Fiction,Publishing,USD,1900,796,failed,25,US,796,1900
714664009,Alarm Will Sound 2016/17 Season,Classical Music,Music,USD,15000,16411,successful,111,US,16411,15000
1231568058,"Carta Coffee Merchants: Hand-harvested, 100% Kona Coffee",Drinks,Food,USD,15000,7226,failed,76,US,7226,15000
484849703,Caley & Kelsey- An Homage to Tap,Performances,Dance,USD,8000,3620,failed,29,US,3620,8000
1934653431,Echoes of the Void,Shorts,Film & Video,GBP,4000,4030,successful,44,GB,6278.04,6231.31
1404633819,"Indie Rock Band ""Sojourner"" Recording 1st Professional Album",Indie Rock,Music,USD,4500,5110,successful,45,US,5110,4500
1638971140,Mezzo Muzique: Music for Seniors,Music,Music,USD,5000,5187,successful,25,US,5187,5000
1874676976,"""What's Your American Dream?"" Survey",Web,Journalism,USD,20000,4365,failed,40,US,4365,20000
684628357,Fair-trade handmade jewellery created for the individual,Jewelry,Fashion,GBP,5000,35,failed,2,GB,43.15,6164.01
1449629207,Trilobite Plushie - a new Paleozoic Pal,Crafts,Crafts,USD,6500,32821,successful,1054,US,32821,6500
1261040678,Madeleine Goes to the Sunken Shipwreck,Children's Books,Publishing,GBP,3000,504,failed,22,GB,746.08,4440.96
1226302432,A GAMER DREAM!,Games,Games,USD,10000000,128,failed,5,US,128,10000000
579804260,Alex Woolf's first album!,Classical Music,Music,GBP,1000,1458,successful,52,GB,2182.73,1497.07
1449637502,ALCHEMA: Turn Fruit into Personalized Craft Cider,Gadgets,Technology,USD,80000,344231.6,successful,899,US,344231.6,80000
1612047560,Laser Cube -  Enjoyable Laser Engraver and Cutter,Technology,Technology,USD,10000,88668,successful,347,US,88668,10000
1490250838,Fine Steam Designs: Steampunk Charms & Jewelry,Crafts,Crafts,USD,2000,1451,failed,27,US,1451,2000
941728837,Intellivoice,Technology,Technology,USD,25000,9,failed,1,US,9,25000
456795650,Cupcake On Wheels,Food,Food,USD,6000,576,failed,19,US,576,6000
134598348,Swan Tank,Architecture,Design,USD,15000,24,failed,3,US,24,15000
1893610938,"Bruno Mars' ""Grenade"" Parody Music Video",Pop,Music,USD,2000,2297.66,successful,48,US,2297.66,2000
364281158,Battle Tank '84,Games,Games,GBP,6000,210,failed,5,GB,257.24,7349.61
1664709075,Skateboards and Zombies,Mobile Games,Games,GBP,200,1,failed,1,GB,1.49,297.06
300859955,Help us bring our DC 48 Hour Film Festival Project to Life,Shorts,Film & Video,USD,400,75.46,failed,4,US,75.46,400
1655812556,Arizona Chronicles,Photography,Photography,USD,3000,25,failed,1,US,25,3000
1366684844,EcoScrub - First Grill Scrubber made of Recycled Pulp Paper,Design,Design,USD,16000,261,failed,14,US,261,16000
1788374339,Re Evolution,Art,Art,USD,30000,2954,failed,51,US,2954,30000
727102871,Make100: Future Box,Product Design,Design,USD,25000,39537,successful,218,US,39537,25000
536124246,"Little Kids, Big Words",Children's Books,Publishing,USD,2000,2092.02,successful,50,US,2092.02,2000
881649963,Fat Rabbit Farm: Mutated Bill's Sweet Revenge,Comics,Comics,USD,15000,16021,successful,138,US,16021,15000
1648653296,C.L.E.F - Compagnie d'aventures immersives,Games,Games,CAD,1000,295,failed,10,CA,224.13,759.76
1153378986,Trial By Terror,Narrative Film,Film & Video,USD,2000,927,failed,11,US,927,2000
2130938235,Bill Nichols' Sparta Bay-Ursula Sketchbook (Canceled),Comics,Comics,USD,1200,695,canceled,27,US,695,1200
1794295253,Marla Mae the Movie: Chick-Flick Horror,Horror,Film & Video,USD,1500,730,failed,8,US,730,1500
219085458,Homeless Hearts The Journey of Rescue Dogs,Documentary,Film & Video,USD,20000,438,failed,16,US,438,20000
1106489754,Help the Adventures of KatGirl fly around the World,Children's Books,Publishing,USD,400,500,successful,6,US,500,400
1544016093,4030 New Life Future,Video Games,Games,EUR,250000,164,failed,11,IT,179.91,274249.11
2078025482,"Two York Cakes: Point, Click, Cake!",Food,Food,USD,4000,130,failed,4,US,130,4000
941818111,THE MAN HIGHER UP,Shorts,Film & Video,USD,1100,1249.55,successful,44,US,1249.55,1100
1339286343,'Grave Robbers from Outer Space',Shorts,Film & Video,USD,1650,2185,successful,34,US,2185,1650
1239399496,Operation: Firefly,Art,Art,USD,150,168,successful,12,US,168,150
1948430257,Creature Feature Vol. 1,Graphic Novels,Comics,USD,7000,16140,successful,414,US,16140,7000
1779960450,Stickman Portraits,Painting,Art,USD,100,11.01,failed,2,US,11.01,100
757588570,DeVine Wine Jelly,Small Batch,Food,USD,8000,285,failed,4,US,285,8000
626953972,SHRED Sunglasses — A Better Way to See the World,Product Design,Design,USD,25000,116047,successful,738,US,116047,25000
199460223,Skelosaurz Leather Fossils: Primeval art has evolved...,Interactive Design,Design,USD,18500,20904,successful,128,US,20904,18500
